InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550178,22320,BIRDS MOBILE VINTAGE DESIGN,3,4/14/2011 17:25,5.95,12662,Germany
550178,22318,FIVE HEART HANGING DECORATION,6,4/14/2011 17:25,2.95,12662,Germany
550178,21936,RED RETROSPOT PICNIC BAG,5,4/14/2011 17:25,2.95,12662,Germany
550178,21238,RED RETROSPOT CUP,8,4/14/2011 17:25,0.85,12662,Germany
550178,21239,PINK  POLKADOT CUP,8,4/14/2011 17:25,0.85,12662,Germany
550178,23159,SET OF 5 PANCAKE DAY MAGNETS,12,4/14/2011 17:25,2.08,12662,Germany
550178,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,4/14/2011 17:25,1.25,12662,Germany
550178,20712,JUMBO BAG WOODLAND ANIMALS,20,4/14/2011 17:25,2.08,12662,Germany
550178,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,4/14/2011 17:25,2.95,12662,Germany
550178,POST,POSTAGE,2,4/14/2011 17:25,18,12662,Germany
550178,23206,LUNCH BAG APPLE DESIGN,10,4/14/2011 17:25,1.65,12662,Germany
550178,23204,CHARLOTTE BAG APPLES DESIGN,10,4/14/2011 17:25,0.85,12662,Germany
550187,POST,POSTAGE,2,4/14/2011 18:40,18,13811,Germany
550187,23050,RECYCLED ACAPULCO MAT GREEN,5,4/14/2011 18:40,8.25,13811,Germany
550187,23051,RECYCLED ACAPULCO MAT BLUE,5,4/14/2011 18:40,8.25,13811,Germany
550187,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,4/14/2011 18:40,8.25,13811,Germany
550187,23049,RECYCLED ACAPULCO MAT RED,7,4/14/2011 18:40,8.25,13811,Germany
550187,23053,RECYCLED ACAPULCO MAT PINK,5,4/14/2011 18:40,8.25,13811,Germany
550354,M,Manual,1,4/18/2011 10:28,222.75,13811,Germany
C550355,M,Manual,-1,4/18/2011 10:29,222.75,13811,Germany
550527,22555,PLASTERS IN TIN STRONGMAN,12,4/19/2011 10:48,1.65,12476,Germany
550527,21220,SET/4 BADGES DOGS,10,4/19/2011 10:48,1.25,12476,Germany
550527,21718,RED METAL BEACH SPADE ,12,4/19/2011 10:48,1.25,12476,Germany
550527,22549,PICTURE DOMINOES,12,4/19/2011 10:48,1.45,12476,Germany
550527,22619,SET OF 6 SOLDIER SKITTLES,8,4/19/2011 10:48,3.75,12476,Germany
550527,23193,BUFFALO BILL TREASURE BOOK BOX,8,4/19/2011 10:48,2.25,12476,Germany
550527,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,4/19/2011 10:48,12.75,12476,Germany
550527,22605,WOODEN CROQUET GARDEN SET,4,4/19/2011 10:48,12.75,12476,Germany
550527,21411,GINGHAM HEART  DOORSTOP RED,3,4/19/2011 10:48,4.25,12476,Germany
550527,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,4/19/2011 10:48,8.5,12476,Germany
550527,84879,ASSORTED COLOUR BIRD ORNAMENT,40,4/19/2011 10:48,1.69,12476,Germany
550527,22191,IVORY DINER WALL CLOCK,4,4/19/2011 10:48,8.5,12476,Germany
550527,22192,BLUE DINER WALL CLOCK,4,4/19/2011 10:48,8.5,12476,Germany
550527,22467,GUMBALL COAT RACK,24,4/19/2011 10:48,2.55,12476,Germany
550527,84792,ENCHANTED BIRD COATHANGER 5 HOOK,8,4/19/2011 10:48,4.65,12476,Germany
550527,21395,BLUE POLKADOT BEAKER ,48,4/19/2011 10:48,0.39,12476,Germany
550527,21394,RED POLKADOT BEAKER ,48,4/19/2011 10:48,0.39,12476,Germany
550527,22973,CHILDREN'S CIRCUS PARADE MUG,12,4/19/2011 10:48,1.65,12476,Germany
550527,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,4/19/2011 10:48,2.95,12476,Germany
550527,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,4/19/2011 10:48,2.1,12476,Germany
550527,22979,PANTRY WASHING UP BRUSH,12,4/19/2011 10:48,1.45,12476,Germany
550527,22993,SET OF 4 PANTRY JELLY MOULDS,24,4/19/2011 10:48,1.25,12476,Germany
550527,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,4/19/2011 10:48,0.83,12476,Germany
550527,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/19/2011 10:48,3.95,12476,Germany
550527,22626,BLACK KITCHEN SCALES,2,4/19/2011 10:48,8.5,12476,Germany
550527,22702,BLACK AND WHITE CAT BOWL,6,4/19/2011 10:48,2.1,12476,Germany
550527,23053,RECYCLED ACAPULCO MAT PINK,4,4/19/2011 10:48,8.25,12476,Germany
550527,23051,RECYCLED ACAPULCO MAT BLUE,4,4/19/2011 10:48,8.25,12476,Germany
550527,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,4/19/2011 10:48,0.85,12476,Germany
550527,21086,SET/6 RED SPOTTY PAPER CUPS,24,4/19/2011 10:48,0.65,12476,Germany
550527,21094,SET/6 RED SPOTTY PAPER PLATES,24,4/19/2011 10:48,0.85,12476,Germany
550527,22423,REGENCY CAKESTAND 3 TIER,4,4/19/2011 10:48,12.75,12476,Germany
550527,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,4/19/2011 10:48,3.75,12476,Germany
550527,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,4/19/2011 10:48,0.85,12476,Germany
550527,20984,12 PENCILS TALL TUBE POSY,12,4/19/2011 10:48,0.85,12476,Germany
550527,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,4/19/2011 10:48,0.42,12476,Germany
550527,21507,"ELEPHANT, BIRTHDAY CARD, ",12,4/19/2011 10:48,0.42,12476,Germany
550527,22037,ROBOT BIRTHDAY CARD,12,4/19/2011 10:48,0.42,12476,Germany
550527,22798,ANTIQUE GLASS DRESSING TABLE POT,8,4/19/2011 10:48,2.95,12476,Germany
550527,22801,ANTIQUE GLASS PEDESTAL BOWL,4,4/19/2011 10:48,3.75,12476,Germany
550527,22595,GINGHAM HEART DECORATION,12,4/19/2011 10:48,0.85,12476,Germany
550527,22849,BREAD BIN DINER STYLE MINT,4,4/19/2011 10:48,14.95,12476,Germany
550527,22611,VINTAGE UNION JACK SHOPPING BAG,6,4/19/2011 10:48,4.95,12476,Germany
550527,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,4/19/2011 10:48,1.25,12476,Germany
550527,21484,CHICK GREY HOT WATER BOTTLE,8,4/19/2011 10:48,3.45,12476,Germany
550527,84849D,HOT BATHS SOAP HOLDER,12,4/19/2011 10:48,1.69,12476,Germany
550527,20961,STRAWBERRY BATH SPONGE ,10,4/19/2011 10:48,1.25,12476,Germany
550527,20963,APPLE BATH SPONGE,10,4/19/2011 10:48,1.25,12476,Germany
550527,85053,FRENCH ENAMEL CANDLEHOLDER,12,4/19/2011 10:48,2.1,12476,Germany
550527,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/19/2011 10:48,1.65,12476,Germany
550527,POST,POSTAGE,11,4/19/2011 10:48,18,12476,Germany
C550611,22060,LARGE CAKE STAND HANGING HEARTS,-6,4/19/2011 12:23,3.95,12569,Germany
550620,84879,ASSORTED COLOUR BIRD ORNAMENT,32,4/19/2011 13:39,1.69,12585,Germany
550620,21136,PAINTED METAL PEARS ASSORTED,32,4/19/2011 13:39,1.69,12585,Germany
550620,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,4/19/2011 13:39,12.75,12585,Germany
550620,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,192,4/19/2011 13:39,0.72,12585,Germany
550620,21135,VICTORIAN  METAL POSTCARD SPRING,16,4/19/2011 13:39,1.69,12585,Germany
550620,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,4/19/2011 13:39,1.65,12585,Germany
550620,22634,CHILDS BREAKFAST SET SPACEBOY ,8,4/19/2011 13:39,8.5,12585,Germany
550620,22423,REGENCY CAKESTAND 3 TIER,2,4/19/2011 13:39,12.75,12585,Germany
550620,20828,GLITTER BUTTERFLY CLIPS,12,4/19/2011 13:39,2.55,12585,Germany
550620,22149,FELTCRAFT 6 FLOWER FRIENDS,6,4/19/2011 13:39,2.1,12585,Germany
550620,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/19/2011 13:39,1.25,12585,Germany
550620,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,4/19/2011 13:39,12.75,12585,Germany
550620,21756,BATH BUILDING BLOCK WORD,3,4/19/2011 13:39,5.95,12585,Germany
550620,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,4/19/2011 13:39,0.29,12585,Germany
550620,23126,FELTCRAFT GIRL AMELIE KIT,4,4/19/2011 13:39,4.95,12585,Germany
550620,23127,FELTCRAFT GIRL NICOLE KIT,4,4/19/2011 13:39,4.95,12585,Germany
550620,22138,BAKING SET 9 PIECE RETROSPOT ,3,4/19/2011 13:39,4.95,12585,Germany
550620,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,4/19/2011 13:39,4.15,12585,Germany
550620,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,4/19/2011 13:39,8.5,12585,Germany
550620,22556,PLASTERS IN TIN CIRCUS PARADE ,12,4/19/2011 13:39,1.65,12585,Germany
550620,23256,CHILDRENS CUTLERY SPACEBOY ,4,4/19/2011 13:39,4.15,12585,Germany
550620,POST,POSTAGE,6,4/19/2011 13:39,18,12585,Germany
550625,22893,MINI CAKE STAND T-LIGHT HOLDER,288,4/19/2011 14:02,0.36,12619,Germany
550625,22333,RETROSPOT PARTY BAG + STICKER SET,48,4/19/2011 14:02,1.45,12619,Germany
550625,47599A,PINK PARTY BAGS,100,4/19/2011 14:02,1.69,12619,Germany
550625,47599B,BLUE PARTY BAGS ,6,4/19/2011 14:02,2.1,12619,Germany
550625,84987,SET OF 36 TEATIME PAPER DOILIES,12,4/19/2011 14:02,1.45,12619,Germany
550625,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,4/19/2011 14:02,1.45,12619,Germany
550625,POST,POSTAGE,2,4/19/2011 14:02,18,12619,Germany
550665,20685,DOORMAT RED RETROSPOT,2,4/20/2011 9:31,7.95,12530,Germany
550665,22740,POLKADOT PEN,48,4/20/2011 9:31,0.85,12530,Germany
550665,23256,CHILDRENS CUTLERY SPACEBOY ,8,4/20/2011 9:31,4.15,12530,Germany
550665,23199,JUMBO BAG APPLES,30,4/20/2011 9:31,2.08,12530,Germany
550665,23204,CHARLOTTE BAG APPLES DESIGN,50,4/20/2011 9:31,0.85,12530,Germany
550665,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,4/20/2011 9:31,4.15,12530,Germany
550665,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,4/20/2011 9:31,4.15,12530,Germany
550665,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,4/20/2011 9:31,4.15,12530,Germany
550665,20723,STRAWBERRY CHARLOTTE BAG,10,4/20/2011 9:31,0.85,12530,Germany
550665,20724,RED RETROSPOT CHARLOTTE BAG,20,4/20/2011 9:31,0.85,12530,Germany
550665,22385,JUMBO BAG SPACEBOY DESIGN,10,4/20/2011 9:31,2.08,12530,Germany
550665,85099B,JUMBO BAG RED RETROSPOT,30,4/20/2011 9:31,2.08,12530,Germany
550665,22432,WATERING CAN PINK BUNNY,6,4/20/2011 9:31,1.95,12530,Germany
550665,POST,POSTAGE,2,4/20/2011 9:31,18,12530,Germany
550946,22962,JAM JAR WITH PINK LID,12,4/21/2011 15:52,0.85,12708,Germany
550946,22963,JAM JAR WITH GREEN LID,12,4/21/2011 15:52,0.85,12708,Germany
550946,23231,WRAP DOILEY DESIGN,25,4/21/2011 15:52,0.42,12708,Germany
550946,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,4/21/2011 15:52,2.95,12708,Germany
550946,22551,PLASTERS IN TIN SPACEBOY,12,4/21/2011 15:52,1.65,12708,Germany
550946,22629,SPACEBOY LUNCH BOX ,12,4/21/2011 15:52,1.95,12708,Germany
550946,21671,RED SPOT CERAMIC DRAWER KNOB,12,4/21/2011 15:52,1.25,12708,Germany
550946,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,4/21/2011 15:52,1.25,12708,Germany
550946,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,4/21/2011 15:52,1.25,12708,Germany
550946,21668,RED STRIPE CERAMIC DRAWER KNOB,12,4/21/2011 15:52,1.25,12708,Germany
550946,22585,PACK OF 6 BIRDY GIFT TAGS,12,4/21/2011 15:52,1.25,12708,Germany
550946,POST,POSTAGE,1,4/21/2011 15:52,18,12708,Germany
550960,23201,JUMBO BAG ALPHABET,10,4/21/2011 16:39,2.08,12622,Germany
550960,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,4/21/2011 16:39,0.85,12622,Germany
550960,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,4/21/2011 16:39,4.95,12622,Germany
550960,22197,SMALL POPCORN HOLDER,12,4/21/2011 16:39,0.85,12622,Germany
550960,85066,CREAM SWEETHEART MINI CHEST,2,4/21/2011 16:39,12.75,12622,Germany
550960,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,4/21/2011 16:39,2.55,12622,Germany
550960,22423,REGENCY CAKESTAND 3 TIER,1,4/21/2011 16:39,12.75,12622,Germany
550960,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,4/21/2011 16:39,3.75,12622,Germany
550960,21328,BALLOONS  WRITING SET ,12,4/21/2011 16:39,1.65,12622,Germany
550960,21249,WOODLAND  HEIGHT CHART STICKERS ,6,4/21/2011 16:39,2.95,12622,Germany
550960,POST,POSTAGE,1,4/21/2011 16:39,18,12622,Germany
C551018,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1,4/26/2011 11:19,2.95,12705,Germany
C551018,22667,RECIPE BOX RETROSPOT ,-6,4/26/2011 11:19,2.95,12705,Germany
C551018,22467,GUMBALL COAT RACK,-2,4/26/2011 11:19,2.55,12705,Germany
C551018,22355,CHARLOTTE BAG SUKI DESIGN,-1,4/26/2011 11:19,0.85,12705,Germany
C551018,21426,WOODLAND STORAGE BOX SMALL,-1,4/26/2011 11:19,2.1,12705,Germany
C551018,21424,WOODLAND STORAGE BOX LARGE ,-1,4/26/2011 11:19,2.95,12705,Germany
C551018,21238,RED RETROSPOT CUP,-1,4/26/2011 11:19,0.85,12705,Germany
C551018,20719,WOODLAND CHARLOTTE BAG,-1,4/26/2011 11:19,0.85,12705,Germany
C551018,20712,JUMBO BAG WOODLAND ANIMALS,-2,4/26/2011 11:19,1.95,12705,Germany
551258,22356,CHARLOTTE BAG PINK POLKADOT,10,4/27/2011 12:02,0.85,12621,Germany
551258,23204,CHARLOTTE BAG APPLES DESIGN,20,4/27/2011 12:02,0.85,12621,Germany
551258,20665,RED RETROSPOT PURSE ,6,4/27/2011 12:02,2.95,12621,Germany
551258,21556,CERAMIC STRAWBERRY MONEY BOX,6,4/27/2011 12:02,2.55,12621,Germany
551258,23078,ICE CREAM PEN LIP GLOSS ,24,4/27/2011 12:02,1.25,12621,Germany
551258,22175,PINK OWL SOFT TOY,12,4/27/2011 12:02,2.95,12621,Germany
551258,22176,BLUE OWL SOFT TOY,12,4/27/2011 12:02,2.95,12621,Germany
551258,21128,GOLD FISHING GNOME,2,4/27/2011 12:02,6.95,12621,Germany
551258,22621,TRADITIONAL KNITTING NANCY,12,4/27/2011 12:02,1.65,12621,Germany
551258,22651,GENTLEMAN SHIRT REPAIR KIT ,12,4/27/2011 12:02,0.85,12621,Germany
551258,22077,6 RIBBONS RUSTIC CHARM,12,4/27/2011 12:02,1.65,12621,Germany
551258,85049D,BRIGHT BLUES RIBBONS ,12,4/27/2011 12:02,1.25,12621,Germany
551258,85049G,CHOCOLATE BOX RIBBONS ,12,4/27/2011 12:02,1.25,12621,Germany
551258,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/27/2011 12:02,1.25,12621,Germany
551258,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,4/27/2011 12:02,1.25,12621,Germany
551258,22303,COFFEE MUG APPLES DESIGN,12,4/27/2011 12:02,2.55,12621,Germany
551258,22302,COFFEE MUG PEARS  DESIGN,12,4/27/2011 12:02,2.55,12621,Germany
551258,21731,RED TOADSTOOL LED NIGHT LIGHT,12,4/27/2011 12:02,1.65,12621,Germany
551258,22904,CALENDAR PAPER CUT DESIGN,6,4/27/2011 12:02,2.95,12621,Germany
551258,20977,36 PENCILS TUBE WOODLAND,32,4/27/2011 12:02,1.25,12621,Germany
551258,22570,FELTCRAFT CUSHION RABBIT,8,4/27/2011 12:02,3.75,12621,Germany
551258,22568,FELTCRAFT CUSHION OWL,8,4/27/2011 12:02,3.75,12621,Germany
551258,22423,REGENCY CAKESTAND 3 TIER,32,4/27/2011 12:02,10.95,12621,Germany
551258,21881,CUTE CATS TAPE,12,4/27/2011 12:02,0.65,12621,Germany
551258,23199,JUMBO BAG APPLES,20,4/27/2011 12:02,2.08,12621,Germany
551258,21931,JUMBO STORAGE BAG SUKI,20,4/27/2011 12:02,2.08,12621,Germany
551258,20712,JUMBO BAG WOODLAND ANIMALS,20,4/27/2011 12:02,2.08,12621,Germany
551258,22386,JUMBO BAG PINK POLKADOT,10,4/27/2011 12:02,2.08,12621,Germany
551258,85099B,JUMBO BAG RED RETROSPOT,10,4/27/2011 12:02,2.08,12621,Germany
551258,20719,WOODLAND CHARLOTTE BAG,20,4/27/2011 12:02,0.85,12621,Germany
551258,20723,STRAWBERRY CHARLOTTE BAG,20,4/27/2011 12:02,0.85,12621,Germany
551258,22355,CHARLOTTE BAG SUKI DESIGN,20,4/27/2011 12:02,0.85,12621,Germany
551258,20724,RED RETROSPOT CHARLOTTE BAG,10,4/27/2011 12:02,0.85,12621,Germany
551258,POST,POSTAGE,8,4/27/2011 12:02,18,12621,Germany
551467,POST,POSTAGE,1,4/28/2011 16:20,18,12600,Germany
551467,47344B,BLUE FLOWER DES PURSE,12,4/28/2011 16:20,0.83,12600,Germany
551467,21481,FAWN BLUE HOT WATER BOTTLE,12,4/28/2011 16:20,2.95,12600,Germany
551467,20726,LUNCH BAG WOODLAND,10,4/28/2011 16:20,1.65,12600,Germany
551467,15056BL,EDWARDIAN PARASOL BLACK,18,4/28/2011 16:20,5.95,12600,Germany
551467,84879,ASSORTED COLOUR BIRD ORNAMENT,8,4/28/2011 16:20,1.69,12600,Germany
551467,22178,VICTORIAN GLASS HANGING T-LIGHT,12,4/28/2011 16:20,1.25,12600,Germany
551467,20679,EDWARDIAN PARASOL RED,12,4/28/2011 16:20,5.95,12600,Germany
551529,21936,RED RETROSPOT PICNIC BAG,5,5/1/2011 13:18,2.95,12524,Germany
551529,22501,PICNIC BASKET WICKER LARGE,2,5/1/2011 13:18,9.95,12524,Germany
551529,22502,PICNIC BASKET WICKER SMALL,4,5/1/2011 13:18,5.95,12524,Germany
551529,22972,CHILDREN'S SPACEBOY MUG,12,5/1/2011 13:18,1.65,12524,Germany
551529,22974,CHILDRENS DOLLY GIRL MUG,12,5/1/2011 13:18,1.65,12524,Germany
551529,37340,MULTICOLOUR SPRING FLOWER MUG,48,5/1/2011 13:18,0.39,12524,Germany
551529,23204,CHARLOTTE BAG APPLES DESIGN,40,5/1/2011 13:18,0.85,12524,Germany
551529,23206,LUNCH BAG APPLE DESIGN,40,5/1/2011 13:18,1.65,12524,Germany
551529,22551,PLASTERS IN TIN SPACEBOY,12,5/1/2011 13:18,1.65,12524,Germany
551529,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/1/2011 13:18,1.65,12524,Germany
551529,22556,PLASTERS IN TIN CIRCUS PARADE ,12,5/1/2011 13:18,1.65,12524,Germany
551529,22555,PLASTERS IN TIN STRONGMAN,12,5/1/2011 13:18,1.65,12524,Germany
551529,22745,POPPY'S PLAYHOUSE BEDROOM ,6,5/1/2011 13:18,2.1,12524,Germany
551529,22747,POPPY'S PLAYHOUSE BATHROOM,6,5/1/2011 13:18,2.1,12524,Germany
551529,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,5/1/2011 13:18,2.1,12524,Germany
551529,22748,POPPY'S PLAYHOUSE KITCHEN,6,5/1/2011 13:18,2.1,12524,Germany
551529,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,48,5/1/2011 13:18,1.06,12524,Germany
551529,21242,RED RETROSPOT PLATE ,16,5/1/2011 13:18,1.69,12524,Germany
551529,21238,RED RETROSPOT CUP,32,5/1/2011 13:18,0.85,12524,Germany
551529,21086,SET/6 RED SPOTTY PAPER CUPS,24,5/1/2011 13:18,0.65,12524,Germany
551529,21088,SET/6 FRUIT SALAD PAPER CUPS,24,5/1/2011 13:18,0.19,12524,Germany
551529,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,5/1/2011 13:18,0.39,12524,Germany
551529,21094,SET/6 RED SPOTTY PAPER PLATES,12,5/1/2011 13:18,0.85,12524,Germany
551529,21883,STARS GIFT TAPE ,12,5/1/2011 13:18,0.65,12524,Germany
551529,22629,SPACEBOY LUNCH BOX ,24,5/1/2011 13:18,1.95,12524,Germany
551529,20726,LUNCH BAG WOODLAND,10,5/1/2011 13:18,1.65,12524,Germany
551529,20727,LUNCH BAG  BLACK SKULL.,10,5/1/2011 13:18,1.65,12524,Germany
551529,21558,SKULL LUNCH BOX WITH CUTLERY ,12,5/1/2011 13:18,2.55,12524,Germany
551529,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,5/1/2011 13:18,2.1,12524,Germany
551529,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,5/1/2011 13:18,2.1,12524,Germany
551529,22631,CIRCUS PARADE LUNCH BOX ,24,5/1/2011 13:18,1.95,12524,Germany
551529,22659,LUNCH BOX I LOVE LONDON,24,5/1/2011 13:18,1.95,12524,Germany
551529,POST,POSTAGE,8,5/1/2011 13:18,18,12524,Germany
C551588,22963,JAM JAR WITH GREEN LID,-2,5/3/2011 11:28,0.85,12708,Germany
C551588,22962,JAM JAR WITH PINK LID,-3,5/3/2011 11:28,0.85,12708,Germany
C551588,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,5/3/2011 11:28,2.95,12708,Germany
551728,23207,LUNCH BAG ALPHABET DESIGN,10,5/4/2011 8:51,1.65,12720,Germany
551728,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,5/4/2011 8:51,0.85,12720,Germany
551728,23201,JUMBO BAG ALPHABET,10,5/4/2011 8:51,2.08,12720,Germany
551728,22963,JAM JAR WITH GREEN LID,12,5/4/2011 8:51,0.85,12720,Germany
551728,22962,JAM JAR WITH PINK LID,12,5/4/2011 8:51,0.85,12720,Germany
551728,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/4/2011 8:51,0.85,12720,Germany
551728,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,5/4/2011 8:51,0.65,12720,Germany
551728,85099B,JUMBO BAG RED RETROSPOT,20,5/4/2011 8:51,2.08,12720,Germany
551729,20712,JUMBO BAG WOODLAND ANIMALS,10,5/4/2011 8:52,2.08,12720,Germany
551818,21232,STRAWBERRY CERAMIC TRINKET BOX,24,5/4/2011 11:57,1.25,12569,Germany
551818,21231,SWEETHEART CERAMIC TRINKET BOX,24,5/4/2011 11:57,1.25,12569,Germany
551818,22066,LOVE HEART TRINKET POT,48,5/4/2011 11:57,0.39,12569,Germany
551818,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,18,5/4/2011 11:57,0.83,12569,Germany
551818,37450,CERAMIC CAKE BOWL + HANGING CAKES,12,5/4/2011 11:57,2.95,12569,Germany
551818,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,5/4/2011 11:57,1.49,12569,Germany
551818,23180,MUM'S KITCHEN CLOCK,4,5/4/2011 11:57,4.95,12569,Germany
551818,POST,POSTAGE,4,5/4/2011 11:57,18,12569,Germany
551820,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/4/2011 12:11,1.65,12645,Germany
551820,22551,PLASTERS IN TIN SPACEBOY,12,5/4/2011 12:11,1.65,12645,Germany
551820,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,5/4/2011 12:11,1.65,12645,Germany
551820,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,5/4/2011 12:11,2.55,12645,Germany
551820,23199,JUMBO BAG APPLES,10,5/4/2011 12:11,2.08,12645,Germany
551820,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,5/4/2011 12:11,2.95,12645,Germany
551820,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,5/4/2011 12:11,2.55,12645,Germany
551820,22993,SET OF 4 PANTRY JELLY MOULDS,24,5/4/2011 12:11,1.25,12645,Germany
551820,20712,JUMBO BAG WOODLAND ANIMALS,20,5/4/2011 12:11,2.08,12645,Germany
551820,22355,CHARLOTTE BAG SUKI DESIGN,10,5/4/2011 12:11,0.85,12645,Germany
551820,20719,WOODLAND CHARLOTTE BAG,20,5/4/2011 12:11,0.85,12645,Germany
551820,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,5/4/2011 12:11,2.95,12645,Germany
551820,23204,CHARLOTTE BAG APPLES DESIGN,20,5/4/2011 12:11,0.85,12645,Germany
551820,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,5/4/2011 12:11,0.85,12645,Germany
551820,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/4/2011 12:11,1.65,12645,Germany
551820,23207,LUNCH BAG ALPHABET DESIGN,10,5/4/2011 12:11,1.65,12645,Germany
551820,23206,LUNCH BAG APPLE DESIGN,10,5/4/2011 12:11,1.65,12645,Germany
551820,20726,LUNCH BAG WOODLAND,10,5/4/2011 12:11,1.65,12645,Germany
551820,22383,LUNCH BAG SUKI DESIGN ,10,5/4/2011 12:11,1.65,12645,Germany
551820,POST,POSTAGE,2,5/4/2011 12:11,18,12645,Germany
551886,15044A,PINK PAPER PARASOL ,6,5/5/2011 9:23,2.95,12569,Germany
551886,15044B,BLUE PAPER PARASOL ,6,5/5/2011 9:23,2.95,12569,Germany
551886,15044D,RED PAPER PARASOL,6,5/5/2011 9:23,2.95,12569,Germany
551886,21903,MAN FLU METAL SIGN,12,5/5/2011 9:23,2.1,12569,Germany
551886,21169,YOU'RE CONFUSING ME METAL SIGN ,12,5/5/2011 9:23,1.69,12569,Germany
551886,21905,MORE BUTTER METAL SIGN ,6,5/5/2011 9:23,2.1,12569,Germany
551886,POST,POSTAGE,1,5/5/2011 9:23,18,12569,Germany
552008,22849,BREAD BIN DINER STYLE MINT,8,5/5/2011 17:13,14.95,12476,Germany
552008,22847,BREAD BIN DINER STYLE IVORY,8,5/5/2011 17:13,14.95,12476,Germany
552008,POST,POSTAGE,4,5/5/2011 17:13,18,12476,Germany
C552043,22467,GUMBALL COAT RACK,-2,5/6/2011 9:07,2.55,12476,Germany
552211,85049E,SCANDINAVIAN REDS RIBBONS,12,5/6/2011 15:01,1.25,12709,Germany
552211,22348,TEA BAG PLATE RED RETROSPOT,24,5/6/2011 15:01,0.85,12709,Germany
552211,21243,PINK  POLKADOT PLATE ,32,5/6/2011 15:01,1.69,12709,Germany
552211,20677,PINK POLKADOT BOWL,24,5/6/2011 15:01,1.25,12709,Germany
552211,21238,RED RETROSPOT CUP,32,5/6/2011 15:01,0.85,12709,Germany
552211,21239,PINK  POLKADOT CUP,32,5/6/2011 15:01,0.85,12709,Germany
552211,21240,BLUE POLKADOT CUP,32,5/6/2011 15:01,0.85,12709,Germany
552211,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,5/6/2011 15:01,1.25,12709,Germany
552211,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,5/6/2011 15:01,1.25,12709,Germany
552337,22711,WRAP CIRCUS PARADE,25,5/9/2011 11:34,0.42,12621,Germany
