year,month,text,PX_LAST
2018,12,"“Democrats can’t find a Smocking Gun tying the Trump campaign to Russia after James Comey’s testimony. No Smocking Gun...No Collusion.” @FoxNews  That’s because there was NO COLLUSION. So now the Dems go to a simple private transaction wrongly call it a campaign contribution...,....which it was not (but even if it was it is only a CIVIL CASE like Obama’s - but it was done correctly by a lawyer and there would not even be a fine. Lawyer’s liability if he made a mistake not me). Cohen just trying to get his sentence reduced. WITCH HUNT!,James Comey’s behind closed doors testimony reveals that “there was not evidence of Campaign Collusion” with Russia when he left the FBI. In other words the Witch Hunt is illegal and should never have been started!,“Former FBI Director James Comey under fire for his testimony acknowledging he knew that the Democrats paid for that phony Trump Dossier.” @LouDobbs  Details on Tuesday night.",2637.72
2018,12,"Robert Mueller and Leakin’ Lyin’ James Comey are Best Friends just one of many Mueller Conflicts of Interest. And bye the way wasn’t the woman in charge of prosecuting Jerome Corsi (who I do not know) in charge of “legal” at the corrupt Clinton Foundation? A total Witch Hunt...,....Will Robert Mueller’s big time conflicts of interest be listed at the top of his Republicans only Report. Will Andrew Weissman’s horrible and vicious prosecutorial past be listed in the Report. He wrongly destroyed people’s lives took down great companies only to be........,.....overturned 9-0 in the United States Supreme Court. Doing same thing to people now. Will all of the substantial &amp; many contributions made by the 17 Angry Democrats to the Campaign of Crooked Hillary be listed in top of Report. Will the people that worked for the Clinton....,....Foundation be listed at the top of the Report? Will the scathing document written about Lyin’ James Comey by the man in charge of the case Rod Rosenstein (who also signed the FISA Warrant) be a big part of the Report? Isn’t Rod therefore totally conflicted? Will all of....,...the lying and leaking by the people doing the Report &amp; also Bruce Ohr (and his lovely wife Molly) Comey Brennan Clapper &amp; all of the many fired people of the FBI be listed in the Report? Will the corruption within the DNC &amp; Clinton Campaign be exposed?..And so much more!,China talks are going very well!,It has been incorrectly reported that Rudy Giuliani and others will not be doing a counter to the Mueller Report. That is Fake News. Already 87 pages done but obviously cannot complete until we see the final Witch Hunt Report.,Today we honor those who perished 77 years ago at Pearl Harbor and we salute every veteran who served in World War II over the 4 years that followed that horrific attack. God Bless America! https://t.co/zbu4NLVr4G https://t.co/5hbLDrqg40,We will be doing a major Counter Report to the Mueller Report. This should never again be allowed to happen to a future President of the United States!,I am pleased to announce that Heather Nauert Spokeswoman for the United States Department of State will be nominated to serve as United Nations Ambassador. I want to congratulate Heather and thank Ambassador Nikki Haley for her great service to our Country!,I am pleased to announce that I will be nominating The Honorable William P. Barr for the position of Attorney General of the United States. As the former AG for George H.W. Bush....,....and one of the most highly respected lawyers and legal minds in the Country he will be a great addition to our team. I look forward to having him join our very successful Administration!,RT @WhiteHouse: President Trump Delivers Remarks at the 2018 Project Safe Neighborhoods National Conference https://t.co/5oV86XUX1o,Mike Pompeo is doing a great job I am very proud of him. His predecessor Rex Tillerson didn’t have the mental capacity needed. He was dumb as a rock and I couldn’t get rid of him fast enough. He was lazy as hell. Now it is a whole new ballgame great spirit at State!,Hopefully Mitch McConnell will ask for a VOTE on Criminal Justice Reform. It is extremely popular and has strong bipartisan support. It will also help a lot of people save taxpayer dollars and keep our communities safe. Go for it Mitch!,It is being reported that Leakin' James Comey was told by Department of Justice attorneys not to answer the most important questions. Total bias and corruption at the highest levels of previous Administration. Force him to answer the questions under oath!,Totally clears the President. Thank you!,RT @WhiteHouse: This afternoon President Trump delivered remarks at the 2018 Project Safe Neighborhoods National Conference where he reinf…",2633.08
2018,12,"Without the phony Russia Witch Hunt and with all that we have accomplished in the last almost two years (Tax &amp; Regulation Cuts Judge’s Military Vets etc.) my approval rating would be at 75% rather than the 50% just reported by Rasmussen. It’s called Presidential Harassment!,My thoughts and prayers are with the @USMC crew members who were involved in a mid-air collision off the coast of Japan. Thank you to @USForcesJapan for their immediate response and rescue efforts. Whatever you need we are here for you. @IIIMEF,Does the Fake News Media ever mention the fact that Republicans with the very important help of my campaign Rallies WON THE UNITED STATES SENATE 53 to 47? All I hear is that the Open Border Dems won the House. Senate alone approves judges &amp; others. Big Republican Win!,Statement from China: “The teams of both sides are now having smooth communications and good cooperation with each other. We are full of confidence that an agreement can be reached within the next 90 days.” I agree!,Jerome Corsi: ”This is not justice this is not America. This is a political prosecution. The Special Prosecutor (Counsel) to get this plea deal demanded I lie and violate the law. They’re the criminals.” He is not alone. 17 Angry Dems. People forced to lie. Sad!  @Trish_Regan,Trish_Regan:  “Did the FBI follow protocol to obtain the FISA warrant? I don’t think so. The Dossier was opposition research funded by opponents. Don’t use Government resources to take down political foes. Weaponizing Government for gain.” Is this really America? Witch Hunt!,FAKE NEWS - THE ENEMY OF THE PEOPLE!,Arizona together with our Military and Border Patrol is bracing for a massive surge at a NON-WALLED area. WE WILL NOT LET THEM THROUGH. Big danger. Nancy and Chuck must approve Boarder Security and the Wall!",2695.95
2018,12,"Looking forward to being with the wonderful Bush family at Blair House today. The former First Lady will be coming over to the White House this morning to be given a tour of the Christmas decorations by Melania. The elegance &amp; precision of the last two days have been remarkable!,The negotiations with China have already started. Unless extended they will end 90 days from the date of our wonderful and very warm dinner with President Xi in Argentina. Bob Lighthizer will be working closely with Steve Mnuchin Larry Kudlow Wilbur Ross and Peter Navarro.....,......on seeing whether or not a REAL deal with China is actually possible. If it is we will get it done. China is supposed to start buying Agricultural product and more immediately. President Xi and I want this deal to happen and it probably will. But if not remember......,....I am a Tariff Man. When people or countries come in to raid the great wealth of our Nation I want them to pay for the privilege of doing so. It will always be the best way to max out our economic power. We are right now taking in $billions in Tariffs. MAKE AMERICA RICH AGAIN,.....But if a fair deal is able to be made with China one that does all of the many things we know must be finally done I will happily sign. Let the negotiations begin. MAKE AMERICA GREAT AGAIN!,Could somebody please explain to the Democrats (we need their votes) that our Country losses 250 Billion Dollars a year on illegal immigration not including the terrible drug flow. Top Border Security including a Wall is $25 Billion. Pays for itself in two months. Get it done!,RT @charliekirk11: There are riots in socialist France because of radical leftist fuel taxesMedia barely mentioning thisAmerica is boom…,I am glad that my friend @EmmanuelMacron and the protestors in Paris have agreed with the conclusion I reached two years ago. The Paris Agreement is fatally flawed because it raises the price of energy for responsible countries while whitewashing some of the worst polluters....,....in the world. I want clean air and clean water and have been making great strides in improving America’s environment. But American taxpayers – and American workers – shouldn’t pay to clean up others countries’ pollution.,We are either going to have a REAL DEAL with China or no deal at all - at which point we will be charging major Tariffs against Chinese product being shipped into the United States. Ultimately I believe we will be making a deal - either now or into the future....,.....China does not want Tariffs!",2700.06
2018,12,"My meeting in Argentina with President Xi of China was an extraordinary one. Relations with China have taken a BIG leap forward! Very good things will happen. We are dealing from great strength but China likewise has much to gain if and when a deal is completed. Level the field!,Farmers will be a a very BIG and FAST beneficiary of our deal with China. They intend to start purchasing agricultural product immediately. We make the finest and cleanest product in the World and that is what China wants. Farmers I LOVE YOU!,President Xi and I have a very strong and personal relationship. He and I are the only two people that can bring about massive and very positive change on trade and far beyond between our two great Nations. A solution for North Korea is a great thing for China and ALL!,I am certain that at some time in the future President Xi and I together with President Putin of Russia will start talking about a meaningful halt to what has become a major and uncontrollable Arms Race. The U.S. spent 716 Billion Dollars this year. Crazy!,We would save Billions of Dollars if the Democrats would give us the votes to build the Wall. Either way people will NOT be allowed into our Country illegally! We will close the entire Southern Border if necessary. Also STOP THE DRUGS!,“Michael Cohen asks judge for no Prison Time.” You mean he can do all of the TERRIBLE unrelated to Trump things having to do with fraud big loans Taxis etc. and not serve a long prison term? He makes up stories to get a GREAT &amp; ALREADY reduced deal for himself and get.....,....his wife and father-in-law (who has the money?) off Scott Free. He lied for this outcome and should in my opinion serve a full and complete sentence.,“I will never testify against Trump.” This statement was recently made by Roger Stone essentially stating that he will not be forced by a rogue and out of control prosecutor to make up lies and stories about “President Trump.” Nice to know that some people still have “guts!”,Bob Mueller (who is a much different man than people think) and his out of control band of Angry Democrats don’t want the truth they only want lies. The truth is very bad for their mission!,Looking forward to being with the Bush Family to pay my respects to President George H.W. Bush.,Congratulations to newly inaugurated Mexican President @lopezobrador_. He had a tremendous political victory with the great support of the Mexican People. We will work well together for many years to come!,#Remembering41 https://t.co/9xbFYlZzNs",2790.37
2018,11,"Oh I get it! I am a very good developer happily living my life when I see our Country going in the wrong direction (to put it mildly). Against all odds I decide to run for President &amp; continue to run my business-very legal &amp; very cool talked about it on the campaign trail...,....Lightly looked at doing a building somewhere in Russia. Put up zero money zero guarantees and didn’t do the project. Witch Hunt!,#USMCA???????????? https://t.co/7CYsYBYbd1,Just signed one of the most important and largest Trade Deals in U.S. and World History. The United States Mexico and Canada worked so well together in crafting this great document. The terrible NAFTA will soon be gone. The USMCA will be fantastic for all!,To the Great people of Alaska. You have been hit hard by a “big one.” Please follow the directions of the highly trained professionals who are there to help you. Your Federal Government will spare no expense. God Bless you ALL!,Great reviews on the USMCA - sooo much better than NAFTA!,Great day at the #G20Summit in Buenos Aires Argentina. Thank you! https://t.co/4IHvUdOygc,Watch @seanhannity on @FoxNews NOW. Enjoy!,RT @TheBlueHouseENG: President Moon (@moonriver365) and President Trump (@realDonaldTrump) reaffirmed their commitment to closely coordinat…,RT @AbeShinzo: ???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? htt…,RT @EPN: En mi último día como Presidente me siento muy honrado de haber participado en la firma del nuevo Tratado Comercial entre México…",2760.17
2018,11,"General Motors is very counter to what other auto and other companies are doing. Big Steel is opening and renovating plants all over the country. Auto companies are pouring into the U.S. including BMW which just announced a major new plant. The U.S.A. is booming!,Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren’t even looking at the atrocious and perhaps subversive crimes that were committed by Crooked Hillary Clinton and the Democrats. A total disgrace!,When will this illegal Joseph McCarthy style Witch Hunt one that has shattered so many innocent lives ever end-or will it just go on forever? After wasting more than $40000000 (is that possible?) it has proven only one thing-there was NO Collusion with Russia. So Ridiculous!,Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China and there is a long way to go. If companies don’t want to pay Tariffs build in the U.S.A. Otherwise lets just make our Country richer than ever before!,Based on the fact that the ships and sailors have not been returned to Ukraine from Russia I have decided it would be best for all parties concerned to cancel my previously scheduled meeting....,....in Argentina with President Vladimir Putin. I look forward to a meaningful Summit again as soon as this situation is resolved!,.@SteveScalise has written an absolutely fascinating book (BACK IN THE GAME) on the world of D.C. politics and more. He has experienced so much in a short period of time. Few people have had his bravery or courage and he has come all the way back. A big power and great person!,.@StephenMoore and Arthur Laffer two very talented men have just completed an incredible book on my Economic Policies or as they call it #TRUMPONOMICS....,....They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terrific read of a really interesting subject!,.@DBongino’s new book Spygate: The Attempted Sabotage of Donald J. Trump is terrific. He's tough he's smart and he really gets it. His book is on sale now I highly recommend!,With all of the new books coming out you can't forget two of the great originals written by @GreggJarrett and @JudgeJeanine Pirro. Their books both went to #1. Go get them now the phony Witch Hunt is well explained!,We have been working hard on this - and it’s only going to get better! https://t.co/MtGjmhMO8B,As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I have asked her to serve another term for my 2020 re-elect because there is no one better for the job!,Just landed in Argentina with @FLOTUS Melania! #G20Summit https://t.co/Zg15gmPazF,“This demonstrates the Robert Mueller and his partisans have no evidence not a whiff of collusion between Trump and the Russians. Russian project legal. Trump Tower meeting (son Don) perfectly legal. He wasn’t involved with hacking.”     Gregg Jarrett.  A total Witch Hunt!,Alan Dershowitz: “These are not crimes. He (Mueller) has no authority to be a roving Commissioner. I don’t see any evidence of crimes.”  This is an illegal Hoax that should be ended immediately. Mueller refuses to look at the real crimes on the other side. Where is the IG REPORT?,Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country is extremely well represented. Will be very productive!",2737.76
2018,11,"While the disgusting Fake News is doing everything within their power not to report it that way at least 3 major players are intimating that the Angry Mueller Gang of Dems is viciously telling witnesses to lie about facts &amp; they will get relief. This is our Joseph McCarthy Era!,RT @The_Trump_Train: https://t.co/FWJRNzBUB3,RT @The_Trump_Train: If GM doesn't want to keep their jobs in the United States they should pay back the $11.2 billion bailout that was fu…,RT @The_Trump_Train: Illegals can get up to $3874 a month under Federal Assistance program. Our social security checks are on average $120…,RT @The_Trump_Train: Will CNN ever ask Border Patrol agents how they felt having large rocks chucked at them by criminal illegals?,RT @MikePenceVP: I'm thankful for every day Hillary Clinton is not President!,RT @dbongino: What the hell is this? ???? https://t.co/3haUa6XMRe,RT @charliekirk11: WOW - if a conservative said this they would be boycotted and not allowed back in the public arena — Hillary said “all b…,The reason that the small truck business in the U.S. is such a go to favorite is that for many years Tariffs of 25% have been put on small trucks coming into our country. It is called the “chicken tax.” If we did that with cars coming in many more cars would be built here.....,.....and G.M. would not be closing their plants in Ohio Michigan &amp; Maryland. Get smart Congress. Also the countries that send us cars have taken advantage of the U.S. for decades. The President has great power on this issue - Because of the G.M. event it is being studied now!,Steel Dynamics announced that it will build a brand new 3 million ton steel mill in the Southwest that will create 600 good-paying U.S. JOBS. Steel JOBS are coming back to America just like I predicted. Congratulations to Steel Dynamics!,On behalf of @FLOTUS Melania and the entire Trump family I want to wish you all a very MERRY CHRISTMAS! May this Christmas Season bring peace to your hearts warmth to your homes cheer to your spirits and JOY TO THE WORLD! #NCTL2018?? https://t.co/XNMJQ5JDSU,Sebastian Gorka a very talented man who I got to know well while he was working at the White House has just written an excellent book “Why We Fight.” Much will be learned from this very good read!,So much happening with the now discredited Witch Hunt. This total Hoax will be studied for years!",2743.79
2018,11,"The Phony Witch Hunt continues but Mueller and his gang of Angry Dems are only looking at one side not the other. Wait until it comes out how horribly &amp; viciously they are treating people ruining lives for them refusing to lie. Mueller is a conflicted prosecutor gone rogue....,....The Fake News Media builds Bob Mueller up as a Saint when in actuality he is the exact opposite. He is doing TREMENDOUS damage to our Criminal Justice System where he is only looking at one side and not the other. Heroes will come of this and it won’t be Mueller and his...,....terrible Gang of Angry Democrats. Look at their past and look where they come from. The now $30000000 Witch Hunt continues and they’ve got nothing but ruined lives. Where is the Server? Let these terrible people go back to the Clinton Foundation and “Justice” Department!,Polls are open in Mississippi. We need Cindy Hyde-Smith in Washington. GO OUT AND VOTE. Thanks!,....for electric cars. General Motors made a big China bet years ago when they built plants there (and in Mexico) - don’t think that bet is going to pay off. I am here to protect America’s Workers!,Very disappointed with General Motors and their CEO Mary Barra for closing plants in Ohio Michigan and Maryland. Nothing being closed in Mexico &amp; China. The U.S. saved General Motors and this is the THANKS we get! We are now looking at cutting all @GM subsidies including....,The Mueller Witch Hunt is a total disgrace. They are looking at supposedly stolen Crooked Hillary Clinton Emails (even though they don’t want to look at the DNC Server) but have no interest in the Emails that Hillary DELETED &amp; acid washed AFTER getting a Congressional Subpoena!,Brenda Snipes in charge of voting in Broward County Florida was just spotted wearing a beautiful dress with 300 I VOTED signs on it. Just kidding she is a fine very honorable and highly respected voting tactician!,Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!",2682.17
2018,11,"Mexico should move the flag waving Migrants many of whom are stone cold criminals back to their countries. Do it by plane do it by bus do it anyway you want but they are NOT coming into the U.S.A. We will close the Border permanently if need be. Congress fund the WALL!,When Mueller does his final report will he be covering all of his conflicts of interest in a preamble will he be recommending action on all of the crimes of many kinds from those “on the other side”(whatever happened to Podesta?) and will he be putting in statements from.....,....hundreds of people closely involved with my campaign who never met saw or spoke to a Russian during this period? So many campaign workers people inside from the beginning ask me why they have not been called (they want to be). There was NO Collusion &amp; Mueller knows it!,On the ten-year anniversary of the Mumbai terror attack the U.S. stands with the people of India in their quest for justice. The attack killed 166 innocents including six Americans. We will never let terrorists win or even come close to winning!,....and false way. Something has to be done including the possibility of the United States starting our own Worldwide Network to show the World the way we really are GREAT!,While CNN doesn’t do great in the United States based on ratings outside of the U.S. they have very little competition. Throughout the world CNN has a powerful voice portraying the United States in an unfair....,While CNN doesn’t do great in the United States based on ratings outside of the U.S. they have very little competition. Throughout the world CNN has a powerful voice portraying the United States in an unfair....,....and false way. Something has to be done including the possibility of the United States starting our own Worldwide Network to show the World the way we really are GREAT!,Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is really important that you get out and vote for Brad - early voting....,....starts today election is on December 4th. @VoteBradRaff is tough on Crime and Borders Loves our Military and Vets. He will be great for jobs!,RT @GOP: “I need the great people of Mississippi to send a message to… the radical Democrats by electing @cindyhydesmith.” -@realDonaldTrum…,RT @GOP: “Only with a strong Senate GOP majority can we defend your tax cuts defend your Second Amendment protect your Medicare and Socia…,RT @GOP: “Tomorrow the voters of this state will cast their ballots in one of the most important Senate elections of your lives—of all of…",2673.45
2018,11,"Republicans and Democrats MUST come together finally with a major Border Security package which will include funding for the Wall. After 40 years of talk it is finally time for action. Fix the Border for once and for all NOW!,Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and @senchuckschumer have a real chance to do something so badly needed in our country. Already past with big vote in House. Would be a major victory for ALL!,Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and @SenSchumer have a real chance to do something so badly needed in our country. Already passed with big vote in House. Would be a major victory for ALL!,I am extremely happy and proud of the job being done by @USTreasury Secretary @StevenMnuchin1. The FAKE NEWS likes to write stories to the contrary quoting phony sources or jealous people but they aren’t true. They never like to ask me for a quote b/c it would kill their story.,RT @realDonaldTrump: The Fake News is showing old footage of people climbing over our Ocean Area Fence. This is what it really looks like -…",2632.56
2018,11,"Oil prices getting lower. Great! Like a big Tax Cut for America and the World. Enjoy! $54 was just $82. Thank you to Saudi Arabia but let’s go lower!,MAKE AMERICA GREAT AGAIN!,“‘Trump Imitation Syndrome’ is afflicting the president’s liberal enemies” Thank you @MGoodwin_NYPost! https://t.co/KpmsrKCaBZ,Great new book out “Mad Politics: Keeping Your Sanity in a World Gone Crazy” by @RealDrGina Loudon. Go out and get your copy today — a great read!,Sorry Chief Justice John Roberts but you do indeed have “Obama judges” and they have a much different point of view than the people who are charged with the safety of our country. It would be great if the 9th Circuit was indeed an “independent judiciary” but if it is why......,.....are so many opposing view (on Border and Safety) cases filed there and why are a vast number of those cases overturned. Please study the numbers they are shocking. We need protection and security - these rulings are making our country unsafe! Very dangerous and unwise!,“Thank you to President Trump on the Border. No American President has ever done this before.” Hector Garza National Border Patrol Council,There are a lot of CRIMINALS in the Caravan. We will stop them. Catch and Detain! Judicial Activism by people who know nothing about security and the safety of our citizens is putting our country in great danger. Not good!,“79% of these decisions have been overturned in the 9th Circuit.” @FoxNews  A terrible costly and dangerous disgrace. It has become a dumping ground for certain lawyers looking for easy wins and delays. Much talk over dividing up the 9th Circuit into 2 or 3 Circuits. Too big!,RT @realDonaldTrump: AMERICA FIRST!,Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?,You just can’t win with the Fake News Media. A big story today is that because I have pushed so hard and gotten Gasoline Prices so low more people are driving and I have caused traffic jams throughout our Great Nation. Sorry everyone!",2649.93
2018,11,"RT @WhiteHouse: President @realDonaldTrump joined by @FLOTUS has officially pardoned this year's National Thanksgiving Turkey Peas—and h…,So-called comedian Michelle Wolf bombed so badly last year at the White House Correspondents’ Dinner that this year for the first time in decades they will have an author instead of a comedian. Good first step in comeback of a dying evening and tradition! Maybe I will go?,AMERICA FIRST!",2641.89
2018,11,".@cindyhydesmith loves Mississippi and our Great U.S.A. https://t.co/hQPC4CrhDi,RT @realDonaldTrump: “Boom: Record high business optimism need for employees at 45-year high” https://t.co/jBFjEwAcfd,Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the attack on the World Trade Center. President Clinton famously missed his shot. We paid Pakistan Billions of Dollars &amp; they never told us he was living there. Fools!..,....We no longer pay Pakistan the $Billions because they would take our money and do nothing for us Bin Laden being a prime example Afghanistan being another. They were just one of many countries that take from the United States without giving anything in return. That’s ENDING!,The Fake News is showing old footage of people climbing over our Ocean Area Fence. This is what it really looks like - no climbers anymore under our Administration! https://t.co/CD4ltRePML,RT @WhiteHouse: President Trump and the First Lady Participate in the White House Christmas Tree Delivery https://t.co/O6Nr8k1mnu,RT @FLOTUS: The @WhiteHouse is getting ready for the Christmas season! Thank you to the Smith Family &amp; the National Christmas Tree Associat…,I hope the discovery and eventual recovery of the Argentine submarine San Juan brings needed closure to the wonderful families of those brave missing sailors. I look forward to hearing more from my friend President @MauricioMacri in Argentina later this month.",2690.73
2018,11,"People are not being told that the Republican Party is on track to pick up two seats in the U.S. Senate and epic victory: 53 to 47. The Fake News Media only wants to speak of the House were the Midterm results were better than other sitting Presidents.,Today in the East Room of the @WhiteHouse it was my true privilege to award seven extraordinary Americans with the Presidential Medal of Freedom...https://t.co/TuEy635mav,People are not being told that the Republican Party is on track to pick up two seats in the U.S. Senate and epic victory: 53 to 47. The Fake News Media only wants to speak of the House where the Midterm results were better than other sitting Presidents.,PRESIDENTIAL MEDAL OF FREEDOM https://t.co/Mgeg4wijTk,Congratulations to Ron DeSantis on becoming the new Governor of Florida. Against all odds he fought &amp; fought &amp; fought the result being a historic victory. He never gave up and never will. He will be a great Governor!,Congratulations to Brian Kemp on becoming the new Governor of Georgia. Stacey Abrams fought brilliantly and hard - she will have a terrific political future! Brian was unrelenting and will become a great Governor for the truly Wonderful People of Georgia!,Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fearful of being in their country - yet they are proudly waving....,....their country’s flag. Can this be possible? Yes because it is all a BIG CON and the American taxpayer is paying for it!,Thank you @JerryBrownGov. Look forward to joining you and @GavinNewsom tomorrow in California. We are with you! https://t.co/UuXWAadmov",2736.27
2018,11,"The White House is running very smoothly and the results for our Nation are obviously very good. We are the envy of the world. But anytime I even think about making changes the FAKE NEWS MEDIA goes crazy always seeking to make us look as bad as possible! Very dishonest!,The inner workings of the Mueller investigation are a total mess. They have found no collusion and have gone absolutely nuts. They are screaming and shouting at people horribly threatening them to come up with the answers they want. They are a disgrace to our Nation and don’t...,....care how many lives the ruin. These are Angry People including the highly conflicted Bob Mueller who worked for Obama for 8 years. They won’t even look at all of the bad acts and crimes on the other side. A TOTAL WITCH HUNT LIKE NO OTHER IN AMERICAN HISTORY!,Universities will someday study what highly conflicted (and NOT Senate approved) Bob Mueller and his gang of Democrat thugs have done to destroy people. Why is he protecting Crooked Hillary Comey McCabe Lisa Page &amp; her lover Peter S and all of his friends on the other side?,The only “Collusion” is that of the Democrats with Russia and many others. Why didn’t the FBI take the Server from the DNC? They still don’t have it. Check out how biased Facebook Google and Twitter are in favor of the Democrats. That’s the real Collusion!,.@FLOTUS Melania and I were honored to visit with our GREAT U.S. MARINES at the Marine Barracks here in Washington D.C. We love you @USMC @MBWDC! https://t.co/ASWmDZrDRK https://t.co/xYrPw9zzVv,It was my great honor to host a @WhiteHouse Conference on Supporting Veterans &amp; Military Families...To everyone here today who has served our Country in uniform &amp; to every Veteran &amp; Military family across our land I want to express the eternal gratitude of our entire Nation! https://t.co/MK8jUaTGFK,Last year I signed the landmark VA Accountability Act to ensure those who mistreat our Veterans can be held fully accountable. Since my inauguration we have removed more than 3600 government employees who were not giving our Vets the care they deserve.... https://t.co/KqWXXt7D4U,It is our sacred duty to support America’s Service Members every single day they wear the uniform – and every day after when they return home as Veterans. Together we will HONOR those who defend us we will CHERISH those who protect us and we will celebrate the amazing heroes... https://t.co/kovcIj4fwU",2730.2
2018,11,"Not seen in many years America’s steelworkers get a hard-earned raise because of my Administration’s policies to help bring back the U.S. steel industry which is critical to our National Security. I will always protect America and its workers!,Was just briefed by @FEMA_Brock and @SecretaryZinke who are in California. Thank you to the great Firefighters First Responders and @FEMA for the incredible job they are doing w/ the California Wildfires. Our Nation appreciates your heroism courage &amp; genius. God Bless you all!,Just spoke to Governor Jerry Brown to let him know that we are with him and the people of California all the way!,I am grateful to be here today w/ Members of the House &amp; Senate who have poured their time heart and energy into the crucial issue of Prison Reform. Working together w/ my Admin over the last two years these members have reached a bipartisan agreement...https://t.co/wflidv2cZr,Our pledge to hire American includes those leaving prison and looking for a very fresh start — new job and new life. The legislation I am supporting today contains many significant reforms. Read more here: https://t.co/BwQ3qd9Fyk https://t.co/6DUY9KNTpR",2701.58
2018,11,"Emmanuel Macron suggests building its own army to protect Europe against the U.S. China and Russia. But it was Germany in World Wars One &amp; Two - How did that work out for France? They were starting to learn German in Paris before the U.S. came along. Pay for NATO or not!,On Trade France makes excellent wine but so does the U.S. The problem is that France makes it very hard for the U.S. to sell its wines into France and charges big Tariffs whereas the U.S. makes it easy for French wines and charges very small Tariffs. Not fair must change!,The problem is that Emmanuel suffers from a very low Approval Rating in France 26% and an unemployment rate of almost 10%. He was just trying to get onto another subject. By the way there is no country more Nationalist than France very proud people-and rightfully so!........,......MAKE FRANCE GREAT AGAIN!,By the way when the helicopter couldn’t fly to the first cemetery in France because of almost zero visibility I suggested driving. Secret Service said NO too far from airport &amp; big Paris shutdown. Speech next day at American Cemetary in pouring rain! Little reported-Fake News!,By the way when the helicopter couldn’t fly to the first cemetery in France because of almost zero visibility I suggested driving. Secret Service said NO too far from airport &amp; big Paris shutdown. Speech next day at American Cemetery in pouring rain! Little reported-Fake News!,When will Bill Nelson concede in Florida? The characters running Broward and Palm Beach voting will not be able to “find” enough votes too much spotlight on them now!,The story in the New York Times concerning North Korea developing missile bases is inaccurate. We fully know about the sites being discussed nothing new - and nothing happening out of the normal. Just more Fake News. I will be the first to let you know if things go bad!,We mourn for the lives lost and we pray for the victims of the California Wildfires. I want to thank the Firefighters and First Responders for their incredible courage in the face of grave danger.... https://t.co/3YQYZR8OzS,Today we gathered for Diwali a holiday observed by Buddhists Sikhs and Jains throughout the United States &amp; around the world. Hundreds of millions of people have gathered with family &amp; friends to light the Diya and to mark the beginning of a New Year. https://t.co/a1QRfaPm37 https://t.co/LKRTr0nCQl,Today we gathered for Diwali a holiday observed by Buddhists Sikhs and Jains throughout the United States &amp; around the world. Hundreds of millions of people have gathered with family &amp; friends to light the Diya and to mark the beginning of a New Year. https://t.co/epHogpTY1A https://t.co/9LUwnhngWJ,It was my great honor to host a celebration of Diwali the Hindu Festival of Lights in the Roosevelt Room at the @WhiteHouse this afternoon. Very very special people! https://t.co/kQk7IvpSFo https://t.co/tYlBABg4JF,“Boom: Record high business optimism need for employees at 45-year high” https://t.co/jBFjEwAcfd",2722.18
2018,11,"Just returned from France where much was accomplished in my meetings with World Leaders. Never easy bringing up the fact that the U.S. must be treated fairly which it hasn’t on both Military and Trade. We pay for LARGE portions of other countries military protection........,.....hundreds of billions of dollars for the great privilege of losing hundreds of billions of dollars with these same countries on trade. I told them that this situation cannot continue - It is and always has been ridiculously unfair to the United States. Massive amounts.....,.....of money spent on protecting other countries and we get nothing but Trade Deficits and Losses. It is time that these very rich countries either pay the United States for its great military protection or protect themselves...and Trade must be made FREE and FAIR!,The Florida Election should be called in favor of Rick Scott and Ron DeSantis in that large numbers of new ballots showed up out of nowhere and many ballots are missing or forged. An honest vote count is no longer possible-ballots massively infected. Must go with Election Night!,The prospect of Presidential Harassment by the Dems is causing the Stock Market big headaches!,The California Fire Fighters FEMA and  First Responders are amazing and very brave. Thank you and God Bless you all!,American Cable Association has big problems with Comcast. They say that Comcast routinely violates Antitrust Laws. “These guys are acting much worse and have much more potential for damage to consumers than anything AT&amp;T-Time Warner would do.” Charlie Gasparino,Hopefully Saudi Arabia and OPEC will not be cutting oil production. Oil prices should be much lower based on supply!,I just approved an expedited request for a Major Disaster Declaration for the State of California. Wanted to respond quickly in order to alleviate some of the incredible suffering going on. I am with you all the way. God Bless all of the victims and families affected.",2726.22
