3M Libor_T-1,EM Bond_T-1,US Bond ETF_T-1,Wheat 1_T-1,Wheat 2_T-1,Crude Palm Oil_T-1,Brent 1_T-1,Brent 2_T-1,Light Crude_T-1,White Sugar_T-1,Corn_T-1,Corn_T-1,Euro Curr_T-1,AUD_T-1,INR_T-1,MR_T-1,Yuan_T-1,Dollex_T-1,S&P 500_T-1,DJ Index_T-1,Nifty_T-1,MSCI EM_T-1,Shanghai Index_T-1,Nikkei Ind_T-1,MSCI APAC ex J_T-1,EMEquity ETF_T-1,Silver_T-1,Platinum_T-1,Palladium_T-1,Gold_T-1,3M Libor_T-7,EM Bond_T-7,US Bond ETF_T-7,Wheat 1_T-7,Wheat 2_T-7,Crude Palm Oil_T-7,Brent 1_T-7,Brent 2_T-7,Light Crude_T-7,White Sugar_T-7,Corn_T-7,Corn_T-7,Euro Curr_T-7,AUD_T-7,INR_T-7,MR_T-7,Yuan_T-7,Dollex_T-7,S&P 500_T-7,DJ Index_T-7,Nifty_T-7,MSCI EM_T-7,Shanghai Index_T-7,Nikkei Ind_T-7,MSCI APAC ex J_T-7,EMEquity ETF_T-7,Silver_T-7,Platinum_T-7,Palladium_T-7,Gold_T-7,3M Libor_T-14,EM Bond_T-14,US Bond ETF_T-14,Wheat 1_T-14,Wheat 2_T-14,Crude Palm Oil_T-14,Brent 1_T-14,Brent 2_T-14,Light Crude_T-14,White Sugar_T-14,Corn_T-14,Corn_T-14,Euro Curr_T-14,AUD_T-14,INR_T-14,MR_T-14,Yuan_T-14,Dollex_T-14,S&P 500_T-14,DJ Index_T-14,Nifty_T-14,MSCI EM_T-14,Shanghai Index_T-14,Nikkei Ind_T-14,MSCI APAC ex J_T-14,EMEquity ETF_T-14,Silver_T-14,Platinum_T-14,Palladium_T-14,Gold_T-14,3M Libor_T-22,EM Bond_T-22,US Bond ETF_T-22,Wheat 1_T-22,Wheat 2_T-22,Crude Palm Oil_T-22,Brent 1_T-22,Brent 2_T-22,Light Crude_T-22,White Sugar_T-22,Corn_T-22,Corn_T-22,Euro Curr_T-22,AUD_T-22,INR_T-22,MR_T-22,Yuan_T-22,Dollex_T-22,S&P 500_T-22,DJ Index_T-22,Nifty_T-22,MSCI EM_T-22,Shanghai Index_T-22,Nikkei Ind_T-22,MSCI APAC ex J_T-22,EMEquity ETF_T-22,Silver_T-22,Platinum_T-22,Palladium_T-22,Gold_T-22,Gold_T+22
-0.002117747,-0.002590949,0.002975914,-0.026955369,-0.027571116,0.007554672,0.003165441,0.002058191,0.002274137,-0.013953488,-0.01156738,-0.01156738,-0.000438982,-0.004216044,-0.001598465,0.00074985,0.00079331,-0.000781948,-0.010209205,-0.01191382,-0.000979392,0.002756688,0.005592458,0.026952316,0.009112493,-0.014349074,0.009202454,0.002135231,-0.003150158,0.009314619,-0.006326445,-0.012916819,0.005594406,-0.02393617,-0.025438596,-0.010928962,0.013354651,0.014395303,0.028316895,-0.02658289,0.007071302,0.007071302,0.008265683,-0.007946418,0.013631938,0.006485671,0.000479141,-0.008864266,-0.035079132,-0.043732258,-0.02914046,-0.035181527,0.029459243,-0.016479688,-0.022986996,-0.050515205,-0.025666338,-0.036869827,-0.044808157,0.011650269,-0.025036209,-0.005354011,0.012105856,-0.057363014,-0.058075456,0.021774194,0.012307403,0.010471698,0.047989624,-0.053126469,0.038905775,0.038905775,0.004115831,-0.017537943,0.005959092,0.018778626,0.000231252,-0.006172458,-0.034779912,-0.042929784,-0.007797871,-0.027456856,0.010993863,-0.031260056,-0.021208466,-0.04523629,0.010235415,-0.003714842,-0.028795133,0.032831225,-0.04460665,-0.005812881,0.012390876,-0.082882132,-0.085596708,-0.026507876,-0.03102518,-0.034523166,-0.024056366,-0.097468071,0.008854782,0.008854782,-0.010215171,-0.018420757,0.008883864,0.013209839,-0.001039312,0.0063125,-0.03632127,-0.04638188,-0.027157413,-0.065110225,-0.022700618,-0.055698406,-0.043754018,-0.089199614,0.00971867,0.038731096,0.008498584,0.060025084,0.045748902
0.008488964,-0.001948956,0.000185443,0.005449591,0.00090009,0.000394633,-0.000464037,-0.000373448,0.005466172,0.016385303,0.013458163,0.013458163,-0.007831943,0.005835908,0.001601025,0.00254758,0.000759653,0.007204521,0.01126705,0.006977665,-0.007605898,-0.000313879,-0.008210346,-0.024496373,-0.004347047,0.009264161,-0.030901722,-0.021484375,-0.010182584,-0.019356518,0.004226543,-0.012760488,0.005312209,-0.015124555,-0.022417582,-0.014002334,0.008426966,0.008571967,0.023947064,0.000488759,0.01942319,0.01942319,-0.000295007,-0.001703578,0.010989011,0.006620524,0.001603226,-0.0001603,-0.026906389,-0.034471478,-0.038027812,-0.035411831,0.012333583,-0.04994315,-0.030164135,-0.040271835,-0.03627204,-0.049007765,-0.052628041,0.001724263,-0.016759777,-0.011490027,0.007189542,-0.025528169,-0.031358885,0.018890675,0.00195367,0.00224656,0.047378599,-0.039418114,0.002895194,0.002895194,-0.008194922,-0.022573112,0.010621542,0.023561812,0.001338423,0.005293957,-0.026151099,-0.035799611,-0.015839065,-0.034816266,0.009827359,-0.0568751,-0.02825526,-0.053141296,-0.048731974,-0.038890827,-0.046346414,-0.002767306,-0.034538805,-0.005732249,0.01353002,-0.082089552,-0.091503268,-0.03575504,-0.028854824,-0.032179337,-0.013059324,-0.088804807,0.028503563,0.028503563,-0.013823208,-0.013800067,0.012297735,0.020750687,0.001040686,0.01311926,-0.029307061,-0.043920187,-0.03653236,-0.06614188,-0.039175464,-0.07883037,-0.050880041,-0.087689915,-0.014425554,0.00749543,-0.011570827,0.031794114,0.086096923
-0.004208754,-0.002417705,0.001854084,0.007226739,0.001798561,0,-0.012070566,-0.011954796,-0.008103395,0.035661944,0.002886836,0.002886836,-0.005164146,-0.004209329,0.001918159,0,0,0.002787199,-0.006465313,-0.009449409,0.00260138,0.000164464,0,-0.006165765,-0.00076518,0.001573564,-0.001568217,-0.002177463,-0.005321036,-4.83E-05,-0.002108815,-0.012154696,0.009339684,-0.006681514,-0.019366197,-0.007827789,-0.015544041,-0.014072693,0.003424302,0.047948591,0.018768328,0.018768328,-0.004503174,-0.011072195,0.013993367,0.00692354,0.00152046,0.00177412,-0.033753239,-0.041194405,-0.039351943,-0.040907471,-0.009097555,-0.057292983,-0.034530747,-0.051415797,-0.031931069,-0.053365467,-0.057478992,0.005776465,-0.009627459,-0.014695077,0.008115672,-0.027050611,-0.039655172,0.018890675,0.000282034,0.001894119,0.05360645,-0.007025761,0.000576037,0.000576037,-0.013605442,-0.033031374,0.018855657,0.02607362,0.002779984,0.009911443,-0.02012423,-0.034388736,-0.029213662,-0.041842597,0.011703634,-0.062690186,-0.03631194,-0.040211108,-0.061425061,-0.04530587,-0.048846676,-0.007876718,-0.038602194,-0.008136095,0.015409189,-0.075456053,-0.089869281,-0.03575504,-0.040577096,-0.043749435,-0.021056894,-0.056309815,0.031472684,0.031472684,-0.019415358,-0.014523756,0.012600969,0.020750687,0.001040686,0.015943025,-0.035582895,-0.052954576,-0.033665786,-0.065988294,-0.039175464,-0.084510085,-0.05158603,-0.086254337,-0.011898603,0.003101058,-0.014064698,0.031444715,0.073448145
-0.004226543,-0.005499627,0.001480522,0.010762332,0.015709156,0,-0.004135338,-0.004915398,-0.008479835,0.006367925,0.002302821,0.002302821,0.002892102,-0.000685479,-0.001914486,0,0,-0.003714135,-0.022831947,-0.020769037,-0.014401839,-0.010450313,0,-0.019806189,-0.002725225,-0.028279654,0.012041885,0.003273322,-0.002853067,0.011269396,-0.012573345,-0.013408544,0.008197485,-0.012269939,-0.018221258,-0.01934236,-0.015058561,-0.016076269,-0.009913259,0.052021696,0.015752625,0.015752625,-0.012414196,-0.002281282,0.010213556,0.004806248,0.00140461,0.007098635,-0.047345854,-0.050906475,-0.054186726,-0.038631507,-0.004454651,-0.068601398,-0.024884935,-0.05500382,-0.033016508,-0.050103306,-0.057951482,-0.005340401,-0.004857445,-0.02101303,0.011117339,-0.026770294,-0.035379369,0.018890675,-0.00244775,0.000190024,0.032633279,0.006367925,0.006358382,0.006358382,-0.011331238,-0.024425608,0.017566688,0.02607362,0.003278037,0.004301902,-0.052744062,-0.061137691,-0.038458149,-0.049772271,0.003079026,-0.05208463,-0.031983735,-0.077324714,-0.043542801,-0.03295355,-0.046904827,0.010034466,-0.029853819,-0.013773341,0.016244131,-0.052941176,-0.062163282,-0.03207331,-0.017250974,-0.022108686,0.003138732,-0.041984733,0.03446227,0.03446227,-0.010680322,-0.017742841,0.004818503,0.01826484,0.001586672,0.004700484,-0.049176301,-0.064991622,-0.035258754,-0.064643496,-0.036173541,-0.102642452,-0.048418293,-0.076635979,-0.0335,-0.015173152,-0.037521515,0.026696393,0.063482342
0.00360781,0.006654794,-0.002402291,0.039929015,0.03756076,-0.00433925,0.000377501,0.001044932,0.011055486,0.019451605,0.014359563,0.014359563,-0.000443656,0.020235509,-0.000559463,-0.006427504,0,0.001382562,0.007641125,0.004712219,-0.000149955,-0.009716857,0,-0.041771296,-0.014273132,0.020210186,0.006207967,-0.005800254,-0.000357654,-0.002131721,0.00467389,-0.0013947,0.003625209,0.035335689,0.025327511,-0.019805825,-0.017517842,-0.017344275,0.004976156,0.06958446,0.03033839,0.03033839,-0.011480804,0.027992167,-0.002472878,-0.002850285,0.001884734,0.008240324,-0.019600177,-0.02732332,-0.042422308,-0.033861459,-0.010372411,-0.089860287,-0.029009366,-0.009937238,-0.020644512,-0.036536097,-0.045097369,-0.011130029,-0.005886063,-0.014678899,0.009537167,0.032599119,0.021313615,0.014469453,-0.009345794,-0.005567613,0.026037257,0.042915368,0.035777126,0.035777126,-0.006248622,0.001121831,0.015510801,0.011412051,0.002332159,0.001160107,-0.050411712,-0.062899149,-0.050625702,-0.061496864,0.004811382,-0.113877585,-0.046800611,-0.058443173,-0.034260179,-0.036874451,-0.055104801,0.010601276,-0.014175526,-0.008127078,0.013422189,-0.0330033,-0.040457703,-0.031465848,-0.00962347,-0.011908111,0.026363155,-0.011812812,0.041887906,0.041887906,-0.005078384,-0.002124567,0.005548408,0.011719939,0.001570118,0.004084613,-0.041591814,-0.062219224,-0.033850414,-0.063045247,-0.024027434,-0.140126239,-0.051852978,-0.056331007,-0.033300199,-0.026612434,-0.035874439,0.014852446,0.076698658
-0.000422922,0.002979516,-0.002500695,0.002559727,0.002555366,0.008320127,0.001981132,0.001708104,-0.002372602,0.010114943,0.004530011,0.004530011,0.001035656,-0.002241147,0.001039584,-0.003309764,0,-0.001047817,-0.002028259,-0.000324372,0.003582796,-0.001278147,0,0.012271861,-0.003528307,-0.003697834,0.02159383,0.003281677,0.010375671,0.002407295,0.001058873,0.002699432,0.003260363,0.041666667,0.031551271,0.001968504,-0.006826258,-0.006868003,0.014476031,0.092219737,0.027214823,0.027214823,-0.010095099,0.019347453,-0.008082409,-0.009271721,0.002017262,0.006358353,-0.01679427,-0.025107527,-0.018489696,-0.016183307,-0.000106723,-0.055002322,-0.017173977,-0.009713836,0.008629442,-0.022210377,-0.019444444,0.00074805,0,-0.012648946,0.004664179,0.02530541,0.016407599,0.013944223,-0.007939473,0.000758438,0.025774289,0.050191205,0.038641686,0.038641686,-0.006388134,0.009638281,0.017144714,0.005006068,0.000743126,0.001557286,-0.051059381,-0.059498045,-0.046922724,-0.059594006,0.004635961,-0.099498324,-0.050619925,-0.056764191,-0.008977556,-0.034730749,-0.045623521,0.012430561,-0.012533946,-0.009106798,0.009561305,-0.030528053,-0.038005721,-0.003913894,-0.007383178,-0.010405925,0.031243335,-0.002497162,0.037426901,0.037426901,-0.006971454,-0.00647177,0.004493661,0.008832039,0.0012557,0.004761196,-0.041127236,-0.059961279,-0.027303782,-0.057442257,-0.006171652,-0.108650012,-0.048938357,-0.050830398,-0.013895782,-0.026190055,-0.039782387,0.01612004,0.065453186
0.002115507,0.001949499,-0.000464253,-0.011914894,-0.011894647,0.007858546,0.010450993,0.01127321,0.007858546,-0.010923987,-0.001691094,-0.001691094,0.004138339,0.005615454,-0.003514938,0.002716981,0,-0.001604225,0.012439771,0.012195414,0.00230805,0.014448559,0,-0.001781334,0.010668383,0.020943796,0.002516356,-0.003270943,0.002478754,-0.000222657,0.00317662,-0.000924744,0.001115968,0.026071586,0.017943107,0.019880716,-0.000837911,-0.001309758,0.007546,0.063892289,0.024291498,0.024291498,-0.005853088,0.020282589,-0.003037084,-0.00374925,0.001553565,0.004195214,-0.010638773,-0.018835978,-0.014682718,-0.004589484,-0.002663804,-0.055075513,-0.006059921,0.004696061,0.018404908,-0.024021352,-0.009100455,0.000931462,0.001056636,-0.011267864,0.003729604,0.029255319,0.020175439,0.021912351,0.009405568,0.009074582,0.03372574,0.05408683,0.043606364,0.043606364,0.003619174,0.020050125,0.013487163,0.00773665,0.001652893,-0.003927362,-0.035497906,-0.050431508,-0.035988917,-0.043672205,0.014032529,-0.100374592,-0.040282084,-0.032168887,-0.016781836,-0.053004144,-0.04904266,0.003135647,-0.021685254,-0.008451998,0.008619882,-0.037313433,-0.043192102,0.013833992,-0.001209865,-0.002429679,0.035482843,-0.010923987,0.041152263,0.041152263,-0.001983107,0.0032493,0.001123596,0.011727079,0.001537012,0.000903097,-0.035067578,-0.054589152,-0.020438963,-0.04290142,-0.006952659,-0.104920398,-0.035924992,-0.035078928,0.003021148,-0.027999291,-0.041638456,0.02092587,0.064648521
-0.012666244,0.006207727,0.001579192,-0.005167959,-0.004299226,0.004288499,0.021524413,0.019484778,0.021339899,0.001610676,0.003952569,0.003952569,0.003311746,0.000111682,-0.001122334,0.002258016,0.000478548,-0.002657405,0.013301906,0.010592807,0.004456372,0.008058679,0.005614084,0.021708753,0.009281798,0.005712802,0.003012048,0.005834093,0,0.007412946,-0.007427844,0.007888631,-0.000278164,0.049046322,0.04230423,0.016574586,0.017447796,0.016058258,0.026712046,0.080685204,0.040374488,0.040374488,-0.002122676,0.024716787,-0.002561639,-0.002247865,0.001238564,0.002310416,0.012862135,0.003512977,-0.009321515,0.000673665,-0.002642355,-0.059900246,-0.005893161,0.02514558,0.012158055,-0.020419034,-0.005969101,-0.000954417,-0.013707296,-0.005130084,0.005314685,0.02393617,0.015789474,0.005464481,0.031035456,0.030684724,0.055785343,0.051957467,0.047731291,0.047731291,0.006125461,0.016573958,0.011035378,0.004223228,0.001718298,-0.006574331,-0.022668189,-0.040372912,-0.038190341,-0.034531562,0.026739046,-0.075392797,-0.028744691,-0.026639859,-0.013820336,-0.056536015,-0.050509793,0.010684733,-0.027246256,0.003233256,0.013250634,-0.015764806,-0.02443134,0.022222222,0.021619607,0.018721333,0.073431098,0.007638889,0.072376357,0.072376357,0.004346545,0.006066734,0.002413516,0.017731581,0.001966617,-0.00408531,-0.02202461,-0.040616568,-0.018041655,-0.036863949,7.68E-05,-0.102908857,-0.032472631,-0.026395173,0.02409021,-0.024230633,-0.035105658,0.033343939,0.065341313
0,-0.001657459,0.001020219,0.014718615,0.011226252,0.019798137,-0.011037125,-0.009648075,-0.002009041,0.007580979,-0.003937008,-0.003937008,0.000806866,-0.001005025,0.002247191,0.001802343,-0.000626763,-0.000607255,0.001569265,0.000488158,-0.001608062,-0.001916146,0.020332483,0.017696221,0.002141328,-0.011102505,0.002502503,0.001450063,0.009890498,0.006087259,-0.015782828,0.008183002,0.000556225,0.058717254,0.053057554,0.036291913,0.006685237,0.006631176,0.01907888,0.071323889,0.022517321,0.022517321,0.006565843,0.01774744,-0.001918159,-0.002989537,-0.000148515,-0.005463403,0.003149053,-0.002954202,-0.003334047,-0.000930185,0.026060715,-0.019238945,0.000585138,0.004458432,0.047046524,0.002540374,0.014189429,0.024966821,-0.011622992,-0.004681906,0.005871389,0.042704626,0.029450549,0.021781408,0.015168539,0.015259985,0.043482827,0.071847507,0.042377869,0.042377869,0.006268899,0.016013629,0.009049774,0.003611195,0.001454473,-0.005622827,-0.023842065,-0.037323844,-0.041235072,-0.036309077,0.03871572,-0.068221241,-0.029596647,-0.035992952,0.00906801,-0.04659189,-0.039185374,0.026734133,-0.032278088,0.000830795,0.012856607,0.003424658,-0.007206443,0.059274194,0.018602029,0.016792453,0.073821876,0.031029619,0.076595745,0.076595745,0.002792885,0.005733558,0.005636979,0.018320611,0.000842418,-0.004481205,-0.020830953,-0.039098777,-0.018627348,-0.028666478,0.028824157,-0.073171653,-0.02489308,-0.032095021,0.025076766,-0.022642845,-0.025043991,0.038126584,0.072424644
0.011759675,0.000645637,-0.001945706,0.005972696,0.004269855,-0.00647126,0.002674783,0.003896827,0.00473075,0,-0.003387916,-0.003387916,-0.000586338,0.010060362,-0.003523382,-0.002548726,0.000165041,-4.96E-05,0.011062094,0.01221254,0.001528054,0.00988667,0.008439184,0,0.011785875,0.021671018,0.009985022,-0.000253394,0.000209864,0.01347417,0,0.011278896,-0.003238642,0.057399103,0.055655296,0.029585799,0.021710526,0.022780981,0.032264736,0.034433962,0.016119747,0.016119747,0.011197627,0.032331772,-0.007338864,-0.005530643,1.65E-05,-0.008276863,0.020846072,0.018849788,-0.004401018,0.008781381,0.03471983,-0.013154286,0.013153153,0.024613773,0.059162304,0.004473541,0.019828816,0.038827532,-0.002108815,-0.001012891,0.006070795,0.050334076,0.035211268,0.021526419,0.005829016,0.008387698,0.035799523,0.084033613,0.035190616,0.035190616,0.006644028,0.020901593,0.006551808,0.001354606,0.001536987,-0.006517427,-0.013610789,-0.023121123,-0.043579773,-0.032485314,0.025306409,-0.069693622,-0.021831782,-0.028067561,0.025342119,-0.049130659,-0.038789916,0.044828284,-0.020897993,-0.002757606,0.005788982,0.037852113,0.024390244,0.04903537,0.011349893,0.012824113,0.072410829,0.029094322,0.022003474,0.022003474,-0.002268237,0.004781497,0.005129034,0.017900857,0.001354946,-0.000247961,-0.012277664,-0.026907505,-0.017621467,-0.026180488,0.044888394,-0.075019828,-0.016227092,-0.028308915,0.005967181,-0.036693408,-0.032611637,0.035902783,0.060807148
-0.002113271,-9.22E-05,-0.001670999,-0.005937235,-0.005102041,0.003831418,-0.000643915,0.00064695,0.00010018,0.034427725,-0.003966006,-0.003966006,-0.003226753,-0.001328021,-0.00208936,-0.001653389,0.000214518,0.000508445,-0.000269268,-0.001927505,0.003513286,0.009044711,0.002987111,0.005552257,0.010692691,0.000255558,0,0.01527989,0.013288572,-0.00063494,0.002122241,0.01677758,-0.006375312,0.039929015,0.03402563,0.033530572,0.025292563,0.028498148,0.04119733,0.063276307,0.009764503,0.009764503,0.005028098,0.031668,-0.007512788,-0.007174888,0.000231023,-0.004073621,0.044417271,0.038453632,0.013695891,0.028655286,0.037810653,0.012376249,0.026784706,0.054702237,0.046559752,0.016494472,0.036337625,0.026598791,-0.010477787,0.003144072,0.001769912,0.02716915,0.015184382,0.013539652,0.009853133,0.011963735,0.030875671,0.118589744,0.025670945,0.025670945,-0.007448518,0.029314475,0.002624036,-0.002403124,0.001635958,0.002996096,-0.005031557,-0.014410382,-0.041232971,-0.011083217,0.033187569,-0.057074177,0.001233236,-0.003310415,0.012006003,-0.034435262,-0.023719677,0.021116342,-0.011720385,-0.003673769,0.003171642,0.022687609,0.00862069,0.053054662,0.021340604,0.025381191,0.087709741,0.062529274,0.012672811,0.012672811,-0.005778656,-0.003093239,0.00926528,0.018711656,0.003011649,0.002061779,3.30E-05,-0.018083472,-0.030090471,-0.024686293,0.049956809,-0.0698841,-0.013196449,-0.016335763,-0.005896806,-0.026382128,-0.017096336,0.029990583,0.070585136
-0.001058873,-9.22E-05,0.002138739,0.015358362,0.013247863,0,0.000552283,0.002863212,0.002203746,-0.017191977,0.001706485,0.001706485,0.006400824,-0.005208333,0.005314866,0.000752785,0.000280463,-0.004412548,0.005810055,0.003987111,-0.013625904,-0.007827579,-0.005476135,-0.017926954,-0.006400528,0.001021972,0.010874938,0.006954351,0.006212038,0.009034278,-0.002537534,0.009962756,-0.001852366,0.015358362,0.009795571,0.038034865,0.025471698,0.030366293,0.0320817,0.025057471,-0.002831257,-0.002831257,0.011910046,0.005939041,-0.001679328,0,0.000511551,-0.009837157,0.042519371,0.037704173,3.33E-05,0.030617771,0.032127462,0.037567986,0.034985222,0.034865293,0.051413882,0.029535096,0.043148479,0.03808628,0.002124495,0.008554161,0.001766128,0.051236749,0.035371179,0.017475728,0.007507647,0.012495338,0.037217499,0.096385542,0.027421237,0.027421237,0.000292505,0.034097454,-0.004148054,-0.002850285,0.002397249,-0.001677894,0.022085807,0.00935065,-0.042390394,-0.004280451,0.021421811,-0.055668171,0.004960957,0.02458159,0.029707956,-0.008080098,-0.003894773,0.02653235,-0.003801478,-0.004679758,0.00681988,0.027633851,0.010656436,0.053054662,0.023347769,0.031638955,0.077544426,0.051650943,0.017919075,0.017919075,0,0.001226857,0.015289525,0.019478528,0.003791265,-0.004202722,-0.004921474,-0.021147732,-0.038570296,-0.030194344,0.035305409,-0.057556541,-0.012417472,-0.025857782,0.011875309,-0.010166521,-0.006135806,0.046267805,0.049174537
0,0.000553148,0,0.004201681,0.00421763,0,0.003403864,0.001565666,0.0015992,-0.009643418,0.010789324,0.010789324,0.000804152,0.005681185,-0.009131689,-0.00511509,0.000577262,-0.002166254,0.00480919,0.007911358,0.007873557,0.012133207,0.008314569,-0.015253799,0.008921061,0.012251149,0.049388753,0.008854259,0.00768281,0.01243953,-0.002115507,0.007519495,0.000649954,0.017021277,0.011469839,0.029469548,0.026927785,0.03021978,0.036190673,0.005006827,0.003382187,0.003382187,0.011676027,0.013926325,-0.011822975,-0.001811321,0.001089109,-0.010945753,0.049662031,0.046253197,0.004308913,0.04445744,0.040709157,0.009354474,0.047915757,0.051431601,0.080020131,0.035253498,0.040368272,0.048475595,-0.001058873,0.010239226,0.003912436,0.059397163,0.043382997,0.031496063,0.019917711,0.023144228,0.051190601,0.097688292,0.030689056,0.030689056,0.001463058,0.033543217,-0.019809826,-0.011066248,0.003108568,-0.004656997,0.032033723,0.019984367,-0.014260453,0.027554664,0.04059809,-0.046162366,0.029918876,0.041218167,0.089340102,0.012260128,0.020138889,0.049259908,-0.008408661,-0.004311927,0.007667134,0.052863436,0.035667682,0.053054662,0.019345794,0.02623384,0.060647756,0.058738912,0.04398827,0.04398827,0.006395648,0.012788871,0.004547669,0.006238588,0.003423808,-0.010835894,-0.005274889,-0.019873267,-0.04311886,-0.021026291,0.045716407,-0.094612281,-0.004651671,-0.01367819,0.065541212,0.000351185,-0.006761325,0.062141522,0.028168373
-0.003179987,0,0,0,0,0.024427481,0.000275053,0.000551724,0,0.005208333,0,0,0.001168736,0.0003323,-0.000161681,-0.004082867,-0.00044506,-0.000162198,0,0,0.004125092,0.007291264,0.009247544,0.005594902,0.007591548,0,0.008387698,0.000175531,0.005445882,0.007576792,-0.007388643,0.005559159,0.001114724,0.029285099,0.023645744,0.046393762,0.016585911,0.019297424,0.028111214,0.021398988,0.005081875,0.005081875,0.008684133,0.008599509,-0.008497675,-0.008580461,0.000643564,-0.009517218,0.036764913,0.033647438,0.006129583,0.037088422,0.050333161,0.016812998,0.044725527,0.029862373,0.086345382,0.038833181,0.043447545,0.056654948,-0.004235493,0.004629274,0.002231935,0.056120194,0.042013129,0.067196819,0.015734103,0.017962391,0.035869341,0.086658507,0.029496819,0.029496819,0.002780217,0.029056518,-0.011508951,-0.01229754,0.002198129,-0.00536193,0.025735007,0.014177678,-0.008643134,0.032328721,0.04753528,-0.0391885,0.038394573,0.034698669,0.106339468,0.013879004,0.033951698,0.057639182,-0.005288767,-0.005224565,0.005317164,0.042757417,0.02806563,0.069322709,0.019054736,0.031569966,0.062897751,0.060946463,0.042154567,0.042154567,0.006388134,0.024039007,0.004956529,-0.000910194,0.001387169,-0.009566185,-0.003933062,-0.015996823,-0.038867524,-0.010624381,0.055202465,-0.085989255,0.002422946,-0.008252063,0.079301746,-0.000526223,-0.00168976,0.069551566,0.001768926
-0.00233943,9.21E-05,0.000649531,0.024267782,0.020579588,0.009687034,0.014023831,0.012866464,0.023949706,0.027033116,0.01011236,0.01011236,0.003720998,-0.000885838,0.005336352,0.003036745,0.000527713,-0.001597285,0.001158471,-0.001485045,0.008858446,-0.005619679,-0.007656171,0.031273992,0,-0.009329299,0.011090573,-0.003334503,-0.006770481,-0.005645507,0.002993372,-0.000552486,0.000185494,0.05974026,0.049222798,0.052018634,0.009121591,0.012680327,0.030738322,0.047323685,0.011248594,0.011248594,0.009095577,0.007593523,-0.002086677,-0.007810153,0.000692738,-0.008464389,0.024340297,0.021294054,0.010538989,0.023016159,0.036472785,0.026332402,0.035117773,0.014459076,0.095095095,0.029363785,0.036382904,0.042958202,-0.004456706,0.007331787,-9.27E-05,0.111716621,0.093609361,0.069455406,0.026728538,0.028942209,0.058271452,0.13182721,0.052077238,0.052077238,0.006953594,0.032497997,-0.004642972,-0.010040462,0.00193216,-0.00617353,0.0375155,0.024881837,0.001119235,0.02370533,0.033734056,-0.035145161,0.029017657,0.039968237,0.108409321,0.00834517,0.030196629,0.041962786,-0.008664413,-0.005679736,0.005501166,0.085106383,0.065789474,0.079681275,0.040537998,0.041780887,0.088238413,0.105748242,0.059516794,0.059516794,0.016101632,0.027910686,0.010237244,0.002123786,0.002826446,-0.014983072,0.001120357,-0.019938561,-0.021487946,-0.013777094,0.056917619,-0.056641283,0.002641806,-0.012565971,0.079960513,-0.019509669,-0.014444071,0.053984186,0.005223355
-0.004050309,-0.001381979,-0.00074184,0.013480392,0.010288066,-0.001107011,-0.001898219,-0.000272208,0.002826235,0.012502742,0.011679644,0.011679644,-0.001817257,-0.002881525,0.000965096,-0.003027551,0.001499893,0.00169983,-0.006524479,-0.005569608,0.00418632,0.000226308,0.011084367,-0.005168009,0.002242885,-0.006871978,-0.016453382,-0.004578271,-0.003749148,-0.007320267,-0.001069061,-0.000276702,-0.001575095,0.058447099,0.04824936,0.030452988,0.018446781,0.022267582,0.03573226,0.05243958,0.027103331,0.027103331,0.006449721,0.005700872,-0.003363229,-0.012593703,0.002822201,-0.006175442,0.016062539,0.015110313,0.016403869,0.025212132,0.027078377,0.003274146,0.035222672,0.018798956,0.074388417,0.023167421,0.022385449,0.029059319,-0.016835017,0.007904036,-0.001019746,0.120596206,0.103866906,0.067850099,0.025255339,0.029046418,0.055492871,0.127503664,0.050230947,0.050230947,0.013057912,0.023549488,-0.005274936,-0.01554559,0.002673267,-0.011605106,0.019262174,0.012111472,0.013015131,0.024258495,0.053844774,-0.01602779,0.03582842,0.023341201,0.124934658,0.025766649,0.036892515,0.054751659,-0.014761704,-0.007053866,0.004755245,0.099734043,0.076754386,0.056596409,0.038465156,0.043470026,0.091314031,0.115514741,0.071891573,0.071891573,0.013431734,0.02134181,0.009899383,-0.006636501,0.003915737,-0.01330871,-0.005411432,-0.025397119,-0.023984962,-0.012086665,0.075982919,-0.055949872,0.007618547,-0.019351596,0.06219151,-0.03327861,-0.019653877,0.046385624,0.017249794
