InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541138,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,1/14/2011 10:42,1.45,12553,France
541138,22747,POPPY'S PLAYHOUSE BATHROOM,6,1/14/2011 10:42,2.1,12553,France
541138,22748,POPPY'S PLAYHOUSE KITCHEN,6,1/14/2011 10:42,2.1,12553,France
541138,22745,POPPY'S PLAYHOUSE BEDROOM ,6,1/14/2011 10:42,2.1,12553,France
541138,22569,FELTCRAFT CUSHION BUTTERFLY,4,1/14/2011 10:42,3.75,12553,France
541138,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,1/14/2011 10:42,1.25,12553,France
541138,22750,FELTCRAFT PRINCESS LOLA DOLL,4,1/14/2011 10:42,3.75,12553,France
541138,22274,FELTCRAFT DOLL EMILY,6,1/14/2011 10:42,2.95,12553,France
541138,22492,MINI PAINT SET VINTAGE ,36,1/14/2011 10:42,0.65,12553,France
541138,22138,BAKING SET 9 PIECE RETROSPOT ,3,1/14/2011 10:42,4.95,12553,France
541138,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,6,1/14/2011 10:42,3.75,12553,France
541138,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,1/14/2011 10:42,3.75,12553,France
541138,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,1/14/2011 10:42,0.29,12553,France
541138,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1/14/2011 10:42,1.65,12553,France
541138,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,1/14/2011 10:42,0.85,12553,France
541138,21365,MIRRORED WALL ART STARS,6,1/14/2011 10:42,2.95,12553,France
541138,21249,WOODLAND  HEIGHT CHART STICKERS ,6,1/14/2011 10:42,2.95,12553,France
541138,POST,POSTAGE,6,1/14/2011 10:42,18,12553,France
541405,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8,1/17/2011 15:17,7.65,12683,France
541405,84375,SET OF 20 KIDS COOKIE CUTTERS,12,1/17/2011 15:17,2.1,12683,France
541405,22897,OVEN MITT APPLES DESIGN,10,1/17/2011 15:17,1.45,12683,France
541405,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,1/17/2011 15:17,2.95,12683,France
541405,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,1/17/2011 15:17,2.95,12683,France
541405,84692,BOX OF 24 COCKTAIL PARASOLS,25,1/17/2011 15:17,0.42,12683,France
541405,22629,SPACEBOY LUNCH BOX ,12,1/17/2011 15:17,1.95,12683,France
541405,22704,WRAP RED APPLES ,25,1/17/2011 15:17,0.42,12683,France
541405,22302,COFFEE MUG PEARS  DESIGN,12,1/17/2011 15:17,2.55,12683,France
541405,22303,COFFEE MUG APPLES DESIGN,12,1/17/2011 15:17,2.55,12683,France
541405,20963,APPLE BATH SPONGE,10,1/17/2011 15:17,1.25,12683,France
541405,22705,WRAP GREEN PEARS ,25,1/17/2011 15:17,0.42,12683,France
541405,22631,CIRCUS PARADE LUNCH BOX ,12,1/17/2011 15:17,1.95,12683,France
541405,20966,SANDWICH BATH SPONGE,10,1/17/2011 15:17,1.25,12683,France
541405,22037,ROBOT BIRTHDAY CARD,12,1/17/2011 15:17,0.42,12683,France
541405,21058,PARTY INVITES WOODLAND,12,1/17/2011 15:17,0.85,12683,France
541405,21721,CANDY SHOP  STICKER SHEET,12,1/17/2011 15:17,0.85,12683,France
541405,22423,REGENCY CAKESTAND 3 TIER,16,1/17/2011 15:17,10.95,12683,France
541405,21843,RED RETROSPOT CAKE STAND,8,1/17/2011 15:17,10.95,12683,France
541405,POST,POSTAGE,5,1/17/2011 15:17,18,12683,France
541405,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,1/17/2011 15:17,2.95,12683,France
541567,22435,SET OF 9 HEART SHAPED BALLOONS,12,1/19/2011 11:51,1.25,12681,France
541567,22437,SET OF 9 BLACK SKULL BALLOONS,20,1/19/2011 11:51,0.85,12681,France
541567,20724,RED RETROSPOT CHARLOTTE BAG,10,1/19/2011 11:51,0.85,12681,France
541567,20719,WOODLAND CHARLOTTE BAG,10,1/19/2011 11:51,0.85,12681,France
541567,22356,CHARLOTTE BAG PINK POLKADOT,20,1/19/2011 11:51,0.85,12681,France
541567,21137,BLACK RECORD COVER FRAME,4,1/19/2011 11:51,3.75,12681,France
541567,22904,CALENDAR PAPER CUT DESIGN,18,1/19/2011 11:51,2.95,12681,France
541567,22024,RAINY LADIES BIRTHDAY CARD,12,1/19/2011 11:51,0.42,12681,France
541567,21238,RED RETROSPOT CUP,8,1/19/2011 11:51,0.85,12681,France
541567,22191,IVORY DINER WALL CLOCK,2,1/19/2011 11:51,8.5,12681,France
541567,22616,PACK OF 12 LONDON TISSUES ,24,1/19/2011 11:51,0.29,12681,France
541567,22659,LUNCH BOX I LOVE LONDON,12,1/19/2011 11:51,1.95,12681,France
541567,22314,OFFICE MUG WARMER CHOC+BLUE,6,1/19/2011 11:51,2.95,12681,France
541567,22312,OFFICE MUG WARMER POLKADOT,18,1/19/2011 11:51,2.95,12681,France
541567,22313,OFFICE MUG WARMER PINK,24,1/19/2011 11:51,2.95,12681,France
541567,22300,COFFEE MUG DOG + BALL DESIGN,6,1/19/2011 11:51,2.55,12681,France
541567,22301,COFFEE MUG CAT + BIRD DESIGN,12,1/19/2011 11:51,2.55,12681,France
541567,22894,TABLECLOTH RED APPLES DESIGN ,4,1/19/2011 11:51,8.5,12681,France
541567,22555,PLASTERS IN TIN STRONGMAN,24,1/19/2011 11:51,1.65,12681,France
541567,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,4,1/19/2011 11:51,4.95,12681,France
541567,85014B,RED RETROSPOT UMBRELLA,3,1/19/2011 11:51,5.95,12681,France
541567,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,1/19/2011 11:51,2.25,12681,France
541567,21864,UNION JACK FLAG PASSPORT COVER ,12,1/19/2011 11:51,2.1,12681,France
541567,22908,PACK OF 20 NAPKINS RED APPLES,24,1/19/2011 11:51,0.85,12681,France
541567,22348,TEA BAG PLATE RED RETROSPOT,24,1/19/2011 11:51,0.85,12681,France
541567,21719,LOVELY BONBON STICKER SHEET,12,1/19/2011 11:51,0.85,12681,France
541567,21544,SKULLS  WATER TRANSFER TATTOOS ,12,1/19/2011 11:51,0.85,12681,France
541567,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,1/19/2011 11:51,2.95,12681,France
541567,21731,RED TOADSTOOL LED NIGHT LIGHT,24,1/19/2011 11:51,1.65,12681,France
541567,20750,RED RETROSPOT MINI CASES,4,1/19/2011 11:51,7.95,12681,France
541567,POST,POSTAGE,3,1/19/2011 11:51,18,12681,France
541631,22973,CHILDREN'S CIRCUS PARADE MUG,12,1/20/2011 10:47,1.65,12637,France
541631,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,1/20/2011 10:47,1.25,12637,France
541631,22303,COFFEE MUG APPLES DESIGN,6,1/20/2011 10:47,2.55,12637,France
541631,22974,CHILDRENS DOLLY GIRL MUG,12,1/20/2011 10:47,1.65,12637,France
541631,84592,CROCHET ROSE PURSE WITH SUEDE BACK,6,1/20/2011 10:47,2.95,12637,France
541631,22362,GLASS JAR PEACOCK BATH SALTS,6,1/20/2011 10:47,2.95,12637,France
541631,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/20/2011 10:47,1.25,12637,France
541631,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/20/2011 10:47,7.95,12637,France
541631,48184,DOORMAT ENGLISH ROSE ,2,1/20/2011 10:47,7.95,12637,France
541631,20685,DOORMAT RED RETROSPOT,2,1/20/2011 10:47,7.95,12637,France
541631,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,1/20/2011 10:47,3.75,12637,France
541631,22750,FELTCRAFT PRINCESS LOLA DOLL,8,1/20/2011 10:47,3.75,12637,France
541631,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4,1/20/2011 10:47,3.75,12637,France
541631,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,1/20/2011 10:47,3.75,12637,France
541631,22726,ALARM CLOCK BAKELIKE GREEN,8,1/20/2011 10:47,3.75,12637,France
541631,22727,ALARM CLOCK BAKELIKE RED ,8,1/20/2011 10:47,3.75,12637,France
541631,22728,ALARM CLOCK BAKELIKE PINK,8,1/20/2011 10:47,3.75,12637,France
541631,22729,ALARM CLOCK BAKELIKE ORANGE,8,1/20/2011 10:47,3.75,12637,France
541631,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,1/20/2011 10:47,1.65,12637,France
541631,22244,3 HOOK HANGER MAGIC GARDEN,12,1/20/2011 10:47,1.95,12637,France
541631,84927D,LA PALMIERA TILE HOOK,6,1/20/2011 10:47,2.1,12637,France
541631,84927E,FLOWERS TILE HOOK,6,1/20/2011 10:47,2.1,12637,France
541631,84927F,PSYCHEDELIC TILE HOOK,6,1/20/2011 10:47,2.1,12637,France
541631,21195,PINK  HONEYCOMB PAPER BALL ,12,1/20/2011 10:47,2.1,12637,France
541631,22174,PHOTO CUBE,12,1/20/2011 10:47,1.65,12637,France
541631,21756,BATH BUILDING BLOCK WORD,3,1/20/2011 10:47,5.95,12637,France
541631,22120,WELCOME  WOODEN BLOCK LETTERS,6,1/20/2011 10:47,9.95,12637,France
541631,21754,HOME BUILDING BLOCK WORD,3,1/20/2011 10:48,5.95,12637,France
541631,22116,METAL SIGN HIS DINNER IS SERVED,6,1/20/2011 10:48,2.95,12637,France
541631,21164,HOME SWEET HOME METAL SIGN ,6,1/20/2011 10:48,2.95,12637,France
541631,22367,CHILDRENS APRON SPACEBOY DESIGN,8,1/20/2011 10:48,1.95,12637,France
541631,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/20/2011 10:48,2.55,12637,France
541631,21558,SKULL LUNCH BOX WITH CUTLERY ,6,1/20/2011 10:48,2.55,12637,France
541631,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,1/20/2011 10:48,2.95,12637,France
541631,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,1/20/2011 10:48,2.95,12637,France
541631,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,1/20/2011 10:48,2.55,12637,France
541631,22630,DOLLY GIRL LUNCH BOX,12,1/20/2011 10:48,1.95,12637,France
541631,22629,SPACEBOY LUNCH BOX ,12,1/20/2011 10:48,1.95,12637,France
541631,22382,LUNCH BAG SPACEBOY DESIGN ,10,1/20/2011 10:48,1.65,12637,France
541631,22383,LUNCH BAG SUKI  DESIGN ,10,1/20/2011 10:48,1.65,12637,France
541631,20726,LUNCH BAG WOODLAND,10,1/20/2011 10:48,1.65,12637,France
541631,21987,PACK OF 6 SKULL PAPER CUPS,12,1/20/2011 10:48,0.65,12637,France
541631,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/20/2011 10:48,0.65,12637,France
541631,22613,PACK OF 20 SPACEBOY NAPKINS,12,1/20/2011 10:48,0.85,12637,France
541631,21989,PACK OF 20 SKULL PAPER NAPKINS,12,1/20/2011 10:48,0.85,12637,France
541631,21988,PACK OF 6 SKULL PAPER PLATES,12,1/20/2011 10:48,0.85,12637,France
541631,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/20/2011 10:48,0.85,12637,France
541631,84988,SET OF 72 PINK HEART PAPER DOILIES,12,1/20/2011 10:48,1.45,12637,France
541631,22634,CHILDS BREAKFAST SET SPACEBOY ,4,1/20/2011 10:48,9.95,12637,France
541631,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,1/20/2011 10:48,8.5,12637,France
541631,22468,BABUSHKA LIGHTS STRING OF 10,6,1/20/2011 10:48,6.75,12637,France
541631,10002,INFLATABLE POLITICAL GLOBE ,12,1/20/2011 10:48,0.85,12637,France
541631,22551,PLASTERS IN TIN SPACEBOY,12,1/20/2011 10:48,1.65,12637,France
541631,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,1/20/2011 10:48,1.65,12637,France
541631,22556,PLASTERS IN TIN CIRCUS PARADE ,12,1/20/2011 10:48,1.65,12637,France
541631,22555,PLASTERS IN TIN STRONGMAN,12,1/20/2011 10:48,1.65,12637,France
541631,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,1/20/2011 10:48,0.42,12637,France
541631,21507,"ELEPHANT, BIRTHDAY CARD, ",12,1/20/2011 10:48,0.42,12637,France
541631,22029,SPACEBOY BIRTHDAY CARD,12,1/20/2011 10:48,0.42,12637,France
541631,22437,SET OF 9 BLACK SKULL BALLOONS,20,1/20/2011 10:48,0.85,12637,France
541631,21829,DINOSAUR KEYRINGS ASSORTED,36,1/20/2011 10:48,0.21,12637,France
541631,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,1/20/2011 10:48,1.25,12637,France
541631,21915,RED  HARMONICA IN BOX ,24,1/20/2011 10:48,1.25,12637,France
541631,22549,PICTURE DOMINOES,24,1/20/2011 10:48,1.45,12637,France
541631,22550,HOLIDAY FUN LUDO,4,1/20/2011 10:48,3.75,12637,France
541631,22355,CHARLOTTE BAG SUKI DESIGN,10,1/20/2011 10:48,0.85,12637,France
541631,22271,FELTCRAFT DOLL ROSIE,12,1/20/2011 10:48,2.95,12637,France
541631,22272,FELTCRAFT DOLL MARIA,12,1/20/2011 10:48,2.95,12637,France
541631,22274,FELTCRAFT DOLL EMILY,12,1/20/2011 10:48,2.95,12637,France
541631,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,1/20/2011 10:48,3.25,12637,France
541631,20684,STRAWBERRY DREAM CHILDS UMBRELLA,6,1/20/2011 10:48,3.25,12637,France
541631,POST,POSTAGE,6,1/20/2011 10:48,18,12637,France
C541688,22423,REGENCY CAKESTAND 3 TIER,-4,1/20/2011 16:15,10.95,12683,France
C541825,21877,HOME SWEET HOME MUG,-1,1/21/2011 17:01,1.25,12652,France
C541825,21875,KINGS CHOICE MUG,-1,1/21/2011 17:01,1.25,12652,France
C541825,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,1/21/2011 17:01,2.95,12652,France
541857,21195,PINK  HONEYCOMB PAPER BALL ,12,1/23/2011 15:17,2.1,12727,France
541857,21208,PASTEL COLOUR HONEYCOMB FAN,12,1/23/2011 15:17,1.65,12727,France
541857,82484,WOOD BLACK BOARD ANT WHITE FINISH,3,1/23/2011 15:17,6.45,12727,France
541857,84988,SET OF 72 PINK HEART PAPER DOILIES,12,1/23/2011 15:17,1.45,12727,France
541857,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,6,1/23/2011 15:17,9.95,12727,France
541857,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,1/23/2011 15:17,0.85,12727,France
541857,72799E,IVORY PILLAR CANDLE SILVER FLOCK,6,1/23/2011 15:17,2.95,12727,France
541857,72800C,4 PINK DINNER CANDLE SILVER FLOCK,6,1/23/2011 15:17,2.55,12727,France
541857,15056N,EDWARDIAN PARASOL NATURAL,3,1/23/2011 15:17,5.95,12727,France
541857,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,1/23/2011 15:17,0.85,12727,France
541857,22215,CAKE STAND WHITE TWO TIER LACE,24,1/23/2011 15:17,7.65,12727,France
541857,POST,POSTAGE,6,1/23/2011 15:17,18,12727,France
541981,21094,SET/6 RED SPOTTY PAPER PLATES,12,1/24/2011 15:32,0.85,12691,France
541981,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/24/2011 15:32,0.65,12691,France
541981,20750,RED RETROSPOT MINI CASES,12,1/24/2011 15:32,6.35,12691,France
541981,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,1/24/2011 15:32,2.55,12691,France
541981,22859,EASTER TIN BUNNY BOUQUET,6,1/24/2011 15:32,1.65,12691,France
541981,22333,RETROSPOT PARTY BAG + STICKER SET,16,1/24/2011 15:32,1.65,12691,France
541981,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,1/24/2011 15:32,2.25,12691,France
541981,22083,PAPER CHAIN KIT RETROSPOT,6,1/24/2011 15:32,2.95,12691,France
541981,22331,WOODLAND PARTY BAG + STICKER SET,8,1/24/2011 15:32,1.65,12691,France
C542088,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,1/25/2011 12:36,1.65,12553,France
C542089,22301,COFFEE MUG CAT + BIRD DESIGN,-3,1/25/2011 12:39,2.55,12681,France
C542089,22300,COFFEE MUG DOG + BALL DESIGN,-2,1/25/2011 12:39,2.55,12681,France
542132,POST,POSTAGE,2,1/25/2011 15:59,18,12691,France
C542271,84927E,FLOWERS TILE HOOK,-2,1/27/2011 9:40,2.1,12637,France
C542271,84927D,LA PALMIERA TILE HOOK,-2,1/27/2011 9:40,2.1,12637,France
C542271,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-5,1/27/2011 9:40,1.25,12637,France
542425,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/28/2011 9:20,1.25,12574,France
542425,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,1/28/2011 9:20,2.95,12574,France
542425,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,1/28/2011 9:20,4.95,12574,France
542425,22798,ANTIQUE GLASS DRESSING TABLE POT,8,1/28/2011 9:20,2.95,12574,France
542425,22801,ANTIQUE GLASS PEDESTAL BOWL,4,1/28/2011 9:20,3.75,12574,France
542425,82482,WOODEN PICTURE FRAME WHITE FINISH,6,1/28/2011 9:20,2.55,12574,France
542425,22829,SWEETHEART WIRE WALL TIDY,2,1/28/2011 9:20,9.95,12574,France
542425,22854,CREAM SWEETHEART EGG HOLDER,4,1/28/2011 9:20,4.95,12574,France
542425,22831,WHITE BROCANTE SOAP DISH,6,1/28/2011 9:20,2.95,12574,France
542425,22863,SOAP DISH BROCANTE,8,1/28/2011 9:20,2.95,12574,France
542425,POST,POSTAGE,2,1/28/2011 9:20,18,12574,France
542433,22613,PACK OF 20 SPACEBOY NAPKINS,24,1/28/2011 10:45,0.85,12726,France
542433,22908,PACK OF 20 NAPKINS RED APPLES,12,1/28/2011 10:45,0.85,12726,France
542433,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,1/28/2011 10:45,2.1,12726,France
542433,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,1/28/2011 10:45,2.1,12726,France
542433,84378,SET OF 3 HEART COOKIE CUTTERS,12,1/28/2011 10:45,1.25,12726,France
542433,84375,SET OF 20 KIDS COOKIE CUTTERS,12,1/28/2011 10:45,2.1,12726,France
542433,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/28/2011 10:45,1.25,12726,France
542433,22811,SET OF 6 T-LIGHTS CACTI ,18,1/28/2011 10:45,2.95,12726,France
542433,22560,TRADITIONAL MODELLING CLAY,24,1/28/2011 10:45,1.25,12726,France
542433,22440,BALLOON WATER BOMB PACK OF 35,20,1/28/2011 10:45,0.42,12726,France
542433,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,96,1/28/2011 10:45,0.42,12726,France
542433,21086,SET/6 RED SPOTTY PAPER CUPS,12,1/28/2011 10:45,0.65,12726,France
542433,21094,SET/6 RED SPOTTY PAPER PLATES,24,1/28/2011 10:45,0.85,12726,France
542433,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,1/28/2011 10:45,0.85,12726,France
542433,21829,DINOSAUR KEYRINGS ASSORTED,36,1/28/2011 10:45,0.21,12726,France
542433,22550,HOLIDAY FUN LUDO,4,1/28/2011 10:45,3.75,12726,France
542433,21912,VINTAGE SNAKES & LADDERS,4,1/28/2011 10:45,3.75,12726,France
542433,22492,MINI PAINT SET VINTAGE ,72,1/28/2011 10:45,0.65,12726,France
542433,POST,POSTAGE,2,1/28/2011 10:45,18,12726,France
542535,21054,NURSE'S BAG SOFT TOY,5,1/28/2011 13:37,8.95,12735,France
542535,21055,TOOL BOX SOFT TOY ,5,1/28/2011 13:37,8.95,12735,France
542535,21056,DOCTOR'S BAG SOFT TOY,5,1/28/2011 13:37,8.95,12735,France
542535,22502,PICNIC BASKET WICKER SMALL,4,1/28/2011 13:37,5.95,12735,France
542535,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,1/28/2011 13:37,4.95,12735,France
542535,21888,BINGO SET,4,1/28/2011 13:37,3.75,12735,France
542535,22550,HOLIDAY FUN LUDO,4,1/28/2011 13:37,3.75,12735,France
542535,22620,4 TRADITIONAL SPINNING TOPS,12,1/28/2011 13:37,1.25,12735,France
542535,20681,PINK POLKADOT CHILDRENS UMBRELLA,6,1/28/2011 13:37,3.25,12735,France
542535,20750,RED RETROSPOT MINI CASES,2,1/28/2011 13:37,7.95,12735,France
542535,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,1/28/2011 13:37,0.85,12735,France
542535,22355,CHARLOTTE BAG SUKI DESIGN,10,1/28/2011 13:37,0.85,12735,France
542535,22356,CHARLOTTE BAG PINK POLKADOT,10,1/28/2011 13:37,0.85,12735,France
542535,20719,WOODLAND CHARLOTTE BAG,10,1/28/2011 13:37,0.85,12735,France
542535,22605,WOODEN CROQUET GARDEN SET,2,1/28/2011 13:37,14.95,12735,France
542535,22607,WOODEN ROUNDERS GARDEN SET ,2,1/28/2011 13:37,9.95,12735,France
542535,21259,VICTORIAN SEWING BOX SMALL ,2,1/28/2011 13:37,5.95,12735,France
542535,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,1/28/2011 13:37,9.95,12735,France
542535,22634,CHILDS BREAKFAST SET SPACEBOY ,2,1/28/2011 13:37,9.95,12735,France
542535,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,1/28/2011 13:37,8.5,12735,France
542535,POST,POSTAGE,3,1/28/2011 13:37,18,12735,France
542629,22029,SPACEBOY BIRTHDAY CARD,24,1/31/2011 9:57,0.42,12731,France
542629,48187,DOORMAT NEW ENGLAND,10,1/31/2011 9:57,6.75,12731,France
542629,21524,DOORMAT SPOTTY HOME SWEET HOME,10,1/31/2011 9:57,6.75,12731,France
542629,22699,ROSES REGENCY TEACUP AND SAUCER ,12,1/31/2011 9:57,2.95,12731,France
542629,84375,SET OF 20 KIDS COOKIE CUTTERS,24,1/31/2011 9:57,2.1,12731,France
542629,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,48,1/31/2011 9:57,1.25,12731,France
542629,22398,MAGNETS PACK OF 4 SWALLOWS,48,1/31/2011 9:57,1.25,12731,France
542629,22551,PLASTERS IN TIN SPACEBOY,96,1/31/2011 9:57,1.45,12731,France
542629,22557,PLASTERS IN TIN VINTAGE PAISLEY ,48,1/31/2011 9:57,1.65,12731,France
542629,22554,PLASTERS IN TIN WOODLAND ANIMALS,48,1/31/2011 9:57,1.65,12731,France
542629,22492,MINI PAINT SET VINTAGE ,108,1/31/2011 9:57,0.65,12731,France
542629,22540,MINI JIGSAW CIRCUS PARADE ,60,1/31/2011 9:57,0.42,12731,France
542629,22544,MINI JIGSAW SPACEBOY,60,1/31/2011 9:57,0.42,12731,France
542629,21914,BLUE HARMONICA IN BOX ,36,1/31/2011 9:57,1.25,12731,France
542629,21915,RED  HARMONICA IN BOX ,36,1/31/2011 9:57,1.25,12731,France
542629,22559,SEASIDE FLYING DISC,48,1/31/2011 9:57,1.06,12731,France
542629,22560,TRADITIONAL MODELLING CLAY,48,1/31/2011 9:57,1.06,12731,France
542629,22629,SPACEBOY LUNCH BOX ,24,1/31/2011 9:57,1.95,12731,France
542629,20725,LUNCH BAG RED RETROSPOT,30,1/31/2011 9:57,1.65,12731,France
542629,84879,ASSORTED COLOUR BIRD ORNAMENT,160,1/31/2011 9:57,1.45,12731,France
542629,21563,RED HEART SHAPE LOVE BUCKET ,12,1/31/2011 9:57,2.95,12731,France
542629,22134,MINI LADLE LOVE HEART RED ,12,1/31/2011 9:57,0.42,12731,France
542629,22892,SET OF SALT AND PEPPER TOADSTOOLS,24,1/31/2011 9:57,1.25,12731,France
542629,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,1/31/2011 9:57,2.55,12731,France
542629,21527,RED RETROSPOT TRADITIONAL TEAPOT ,12,1/31/2011 9:57,6.95,12731,France
542629,21535,RED RETROSPOT SMALL MILK JUG,12,1/31/2011 9:57,2.55,12731,France
542629,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,1/31/2011 9:57,1.25,12731,France
542629,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,1/31/2011 9:57,3.25,12731,France
542629,85014B,RED RETROSPOT UMBRELLA,96,1/31/2011 9:57,4.95,12731,France
542629,85014A,BLACK/BLUE POLKADOT UMBRELLA,96,1/31/2011 9:57,4.95,12731,France
542629,22745,POPPY'S PLAYHOUSE BEDROOM ,12,1/31/2011 9:57,2.1,12731,France
542629,22746,POPPY'S PLAYHOUSE LIVINGROOM ,12,1/31/2011 9:57,2.1,12731,France
542629,22748,POPPY'S PLAYHOUSE KITCHEN,12,1/31/2011 9:57,2.1,12731,France
542629,22620,4 TRADITIONAL SPINNING TOPS,24,1/31/2011 9:57,1.25,12731,France
542629,22472,TV DINNER TRAY DOLLY GIRL,3,1/31/2011 9:57,4.95,12731,France
542629,22474,SPACEBOY TV DINNER TRAY,3,1/31/2011 9:57,4.95,12731,France
542629,22475,SKULL DESIGN TV DINNER TRAY,3,1/31/2011 9:57,4.95,12731,France
542629,22630,DOLLY GIRL LUNCH BOX,12,1/31/2011 9:57,1.95,12731,France
542629,22662,LUNCH BAG DOLLY GIRL DESIGN,10,1/31/2011 9:57,1.65,12731,France
542629,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,1/31/2011 9:57,4.95,12731,France
542629,10002,INFLATABLE POLITICAL GLOBE ,120,1/31/2011 9:57,0.85,12731,France
542629,21156,RETROSPOT CHILDRENS APRON,24,1/31/2011 9:57,1.95,12731,France
542629,22899,CHILDREN'S APRON DOLLY GIRL ,12,1/31/2011 9:57,2.1,12731,France
542629,22367,CHILDRENS APRON SPACEBOY DESIGN,12,1/31/2011 9:57,1.95,12731,France
542629,48184,DOORMAT ENGLISH ROSE ,10,1/31/2011 9:57,6.75,12731,France
542629,22414,DOORMAT NEIGHBOURHOOD WITCH ,10,1/31/2011 9:57,6.75,12731,France
C542714,21843,RED RETROSPOT CAKE STAND,-5,1/31/2011 13:28,10.95,12437,France
542735,22652,TRAVEL SEWING KIT,10,1/31/2011 15:36,1.65,12681,France
542735,22620,4 TRADITIONAL SPINNING TOPS,12,1/31/2011 15:36,1.25,12681,France
542735,21731,RED TOADSTOOL LED NIGHT LIGHT,24,1/31/2011 15:36,1.65,12681,France
542735,22452,MEASURING TAPE BABUSHKA PINK,6,1/31/2011 15:36,2.95,12681,France
542735,10002,INFLATABLE POLITICAL GLOBE ,12,1/31/2011 15:36,0.85,12681,France
542735,21224,SET/4 SKULL BADGES,10,1/31/2011 15:36,1.25,12681,France
542735,22467,GUMBALL COAT RACK,36,1/31/2011 15:36,2.1,12681,France
542735,21121,SET/10 RED POLKADOT PARTY CANDLES,24,1/31/2011 15:36,1.25,12681,France
542735,20750,RED RETROSPOT MINI CASES,4,1/31/2011 15:36,7.95,12681,France
542735,22027,TEA PARTY BIRTHDAY CARD,12,1/31/2011 15:36,0.42,12681,France
542735,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,1/31/2011 15:36,1.25,12681,France
542735,21064,BOOM BOX SPEAKER BOYS,2,1/31/2011 15:36,5.95,12681,France
542735,21238,RED RETROSPOT CUP,8,1/31/2011 15:36,0.85,12681,France
542735,22631,CIRCUS PARADE LUNCH BOX ,12,1/31/2011 15:36,1.95,12681,France
542735,22314,OFFICE MUG WARMER CHOC+BLUE,6,1/31/2011 15:36,2.95,12681,France
542735,22300,COFFEE MUG DOG + BALL DESIGN,6,1/31/2011 15:36,2.55,12681,France
